rally,ball_round,time,frame_num,end_frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
11,4,00:49:44,74618,74647.0,8,3,B,2,推球,,,2.0,7.0,708.0,436.0,1.0,3.0,494.0,264.0,,,,,7.0,687.0,466.0,8.0,622.0,343.0,0
11,5,00:49:45,74647,74664.0,8,3,A,2,過度切球,,,1.0,3.0,494.0,264.0,2.0,7.0,731.0,459.0,,,,,3.0,524.0,266.0,8.0,646.0,506.0,0
11,6,00:49:46,74664,74685.0,8,3,B,2,放小球,,,2.0,7.0,731.0,459.0,2.0,7.0,597.0,367.0,,,,,8.0,706.0,501.0,8.0,575.0,274.0,0
11,7,00:49:47,74685,74712.0,8,3,A,2,挑球,,,2.0,7.0,597.0,367.0,1.0,5.0,451.0,586.0,,,,,8.0,621.0,334.0,8.0,655.0,500.0,0
11,8,00:49:48,74712,74724.0,8,3,B,2,點扣,1.0,,1.0,5.0,451.0,586.0,2.0,5.0,486.0,316.0,,,,,8.0,582.0,582.0,8.0,599.0,322.0,0
11,9,00:49:48,74724,74748.0,8,3,A,2,擋小球,,,2.0,5.0,486.0,316.0,2.0,1.0,479.0,465.0,,,,,5.0,525.0,314.0,8.0,568.0,587.0,0
11,10,00:49:49,74748,74780.0,8,3,B,2,挑球,,1.0,2.0,1.0,479.0,465.0,1.0,3.0,468.0,264.0,,,,,7.0,523.0,469.0,8.0,596.0,314.0,0
11,11,00:49:51,74780,74800.0,8,3,A,2,過度切球,,,1.0,3.0,468.0,264.0,2.0,1.0,505.0,463.0,,,,,3.0,501.0,261.0,8.0,612.0,528.0,0
11,12,00:49:52,74800,74820.0,8,3,B,2,放小球,,1.0,2.0,1.0,505.0,463.0,2.0,7.0,583.0,364.0,,,,,8.0,567.0,490.0,9.0,571.0,273.0,0
11,13,00:49:52,74820,74853.0,8,3,A,2,挑球,,,2.0,7.0,583.0,364.0,1.0,9.0,762.0,625.0,,,,,7.0,620.0,346.0,8.0,595.0,480.0,0
11,14,00:49:54,74853,74882.0,8,3,B,2,長球,,,1.0,9.0,762.0,625.0,1.0,4.0,780.0,262.0,,,,,9.0,688.0,623.0,8.0,633.0,329.0,0
11,15,00:49:55,74882,74921.0,8,3,A,2,長球,1.0,,1.0,4.0,780.0,262.0,1.0,4.0,869.0,628.0,,,,,6.0,741.0,274.0,8.0,706.0,583.0,0
11,16,00:49:56,74921,74938.0,8,3,B,2,點扣,,,1.0,4.0,869.0,628.0,2.0,5.0,506.0,313.0,,,,,4.0,839.0,635.0,8.0,668.0,302.0,0
11,17,00:49:57,74938,74963.0,8,3,A,2,擋小球,,,2.0,5.0,506.0,313.0,2.0,1.0,438.0,458.0,,,,,8.0,547.0,302.0,6.0,815.0,572.0,0
11,18,00:49:58,74963,74988.0,8,3,B,2,推球,,1.0,2.0,1.0,438.0,458.0,1.0,3.0,481.0,266.0,,,,,5.0,495.0,477.0,8.0,573.0,288.0,0
11,19,00:49:59,74988,75000.0,8,3,A,2,點扣,,,1.0,3.0,481.0,266.0,2.0,5.0,403.0,567.0,,,,,8.0,542.0,278.0,8.0,592.0,533.0,0
11,20,00:50:00,75000,75028.0,8,3,B,2,擋小球,,1.0,2.0,5.0,403.0,567.0,2.0,7.0,547.0,361.0,,,,,8.0,630.0,543.0,14.0,456.0,252.0,0
11,21,00:50:01,75028,75051.0,8,3,A,2,放小球,,,2.0,7.0,547.0,361.0,2.0,1.0,480.0,420.0,,,,,8.0,580.0,338.0,8.0,616.0,490.0,0
11,22,00:50:02,75051,75082.0,8,3,B,2,推球,,1.0,2.0,1.0,480.0,420.0,1.0,3.0,491.0,264.0,,,,,7.0,526.0,438.0,8.0,571.0,340.0,0
11,23,00:50:03,75082,75106.0,8,3,A,2,過度切球,,,1.0,3.0,491.0,264.0,2.0,2.0,802.0,429.0,,,,,3.0,535.0,259.0,8.0,596.0,508.0,0
11,24,00:50:04,75106,75130.0,8,3,B,2,放小球,,,2.0,2.0,802.0,429.0,2.0,2.0,817.0,393.0,,,,,7.0,769.0,459.0,8.0,609.0,291.0,0
11,25,00:50:05,75130,75184.0,8,3,A,2,挑球,,1.0,2.0,2.0,817.0,393.0,1.0,9.0,780.0,624.0,,,,,2.0,781.0,365.0,8.0,735.0,486.0,0
11,26,00:50:07,75184,75213.0,8,3,B,2,長球,,,1.0,9.0,780.0,624.0,1.0,3.0,472.0,262.0,,,,,9.0,792.0,639.0,8.0,636.0,302.0,0
11,27,00:50:08,75213,75241.0,8,3,A,2,過度切球,,,1.0,3.0,472.0,262.0,2.0,2.0,793.0,432.0,,,,,3.0,483.0,270.0,8.0,646.0,549.0,0
11,28,00:50:09,75241,75273.0,8,3,B,3,放小球,,,2.0,2.0,793.0,432.0,2.0,2.0,822.0,410.0,未過網,對手未過網,A,,7.0,723.0,467.0,8.0,612.0,311.0,0
12,1,00:50:36,75900,75916.0,8,4,A,1,發短球,,1.0,2.0,,,,2.0,7.0,715.0,437.0,,,,,8.0,626.0,317.0,8.0,711.0,527.0,0
12,2,00:50:36,75916,75932.0,8,4,B,2,推球,,,2.0,7.0,715.0,437.0,1.0,6.0,759.0,286.0,,,,,7.0,688.0,463.0,8.0,626.0,317.0,0
12,3,00:50:37,75932,75954.0,8,4,A,2,擋小球,,1.0,1.0,6.0,759.0,286.0,2.0,1.0,498.0,459.0,,,,,8.0,727.0,297.0,8.0,707.0,479.0,0
12,4,00:50:38,75954,75981.0,8,4,B,2,推球,,1.0,2.0,1.0,498.0,459.0,2.0,3.0,483.0,270.0,,,,,8.0,573.0,491.0,8.0,652.0,300.0,0
12,5,00:50:39,75981,75996.0,8,4,A,2,後場抽平球,,,2.0,3.0,483.0,270.0,1.0,5.0,436.0,546.0,,,,,9.0,549.0,268.0,8.0,576.0,488.0,0
12,6,00:50:39,75996,76005.0,8,4,B,2,殺球,1.0,,1.0,5.0,436.0,546.0,2.0,5.0,532.0,282.0,,,,,8.0,515.0,550.0,9.0,552.0,268.0,0
12,7,00:50:40,76005,76023.0,8,4,A,2,防守回抽,,,2.0,5.0,532.0,282.0,1.0,8.0,735.0,548.0,,,,,8.0,550.0,285.0,8.0,508.0,563.0,0
12,8,00:50:40,76023,76047.0,8,4,B,3,平球,,,1.0,8.0,735.0,548.0,2.0,3.0,479.0,263.0,對手落地致勝,落地致勝,B,,8.0,659.0,579.0,8.0,640.0,296.0,0
13,1,00:51:22,77059,77076.0,8,5,B,1,發短球,,1.0,2.0,,,,2.0,7.0,571.0,362.0,,,,,8.0,653.0,477.0,8.0,580.0,301.0,0
13,2,00:51:23,77076,77093.0,8,5,A,2,放小球,,,2.0,7.0,571.0,362.0,2.0,7.0,701.0,438.0,,,,,8.0,582.0,336.0,8.0,640.0,481.0,0
13,3,00:51:23,77093,77115.0,8,5,B,2,放小球,,,2.0,7.0,701.0,438.0,2.0,1.0,492.0,387.0,,,,,7.0,676.0,460.0,8.0,602.0,335.0,0
13,4,00:51:24,77115,77160.0,8,5,A,3,挑球,,,2.0,1.0,492.0,387.0,2.0,12.0,954.0,620.0,出界,對手出界,B,,1.0,505.0,369.0,7.0,584.0,456.0,0
14,1,00:51:57,77944,77960.0,9,5,B,1,發短球,,1.0,2.0,,,,2.0,7.0,658.0,363.0,,,,,8.0,630.0,485.0,8.0,711.0,300.0,0
14,2,00:51:58,77960,77976.0,9,5,A,2,放小球,,,2.0,7.0,658.0,363.0,2.0,7.0,757.0,424.0,,,,,8.0,661.0,340.0,8.0,643.0,484.0,0
14,3,00:51:59,77976,77987.0,9,5,B,2,推球,,,2.0,7.0,757.0,424.0,1.0,8.0,581.0,330.0,,,,,7.0,713.0,469.0,8.0,640.0,320.0,0
14,4,00:51:59,77987,77994.0,9,5,A,2,點扣,,,1.0,8.0,581.0,330.0,2.0,7.0,718.0,468.0,,,,,8.0,611.0,314.0,8.0,730.0,485.0,0
14,5,00:51:59,77994,78011.0,9,5,B,2,防守回抽,,,2.0,7.0,718.0,468.0,1.0,8.0,657.0,321.0,,,,,8.0,690.0,496.0,8.0,596.0,328.0,0
14,6,00:52:00,78011,78018.0,9,5,A,2,殺球,1.0,,1.0,8.0,657.0,321.0,2.0,8.0,664.0,531.0,,,,,8.0,630.0,314.0,8.0,667.0,524.0,0
14,7,00:52:00,78018,78033.0,9,5,B,2,防守回挑,,,2.0,8.0,664.0,531.0,1.0,8.0,724.0,332.0,,,,,8.0,664.0,535.0,8.0,639.0,323.0,0
14,8,00:52:01,78033,78049.0,9,5,A,2,擋小球,1.0,,1.0,8.0,724.0,332.0,2.0,7.0,775.0,468.0,,,,,8.0,695.0,329.0,8.0,568.0,581.0,0
14,9,00:52:01,78049,78081.0,9,5,B,2,挑球,,,2.0,7.0,775.0,468.0,1.0,3.0,535.0,268.0,,,,,8.0,775.0,506.0,8.0,705.0,321.0,0
14,10,00:52:03,78081,78094.0,9,5,A,2,點扣,,,1.0,3.0,535.0,268.0,2.0,6.0,806.0,525.0,,,,,9.0,584.0,270.0,8.0,683.0,543.0,0
14,11,00:52:03,78094,78120.0,9,5,B,2,擋小球,,,2.0,6.0,806.0,525.0,2.0,8.0,752.0,342.0,,,,,8.0,686.0,551.0,13.0,534.0,244.0,0
14,12,00:52:04,78120,78141.0,9,5,A,2,勾球,,1.0,2.0,8.0,752.0,342.0,2.0,1.0,483.0,426.0,,,,,8.0,732.0,330.0,8.0,757.0,506.0,0
14,13,00:52:05,78141,78167.0,9,5,B,2,推球,,1.0,2.0,1.0,483.0,426.0,2.0,3.0,485.0,263.0,,,,,7.0,528.0,436.0,8.0,647.0,318.0,0
14,14,00:52:06,78167,78181.0,9,5,A,2,後場抽平球,,,2.0,3.0,485.0,263.0,1.0,5.0,463.0,490.0,,,,,3.0,537.0,262.0,8.0,584.0,509.0,0
14,15,00:52:07,78181,78194.0,9,5,B,2,撲球,1.0,,1.0,5.0,463.0,490.0,2.0,8.0,733.0,289.0,,,,,8.0,578.0,515.0,9.0,543.0,268.0,0
14,16,00:52:07,78194,78221.0,9,5,A,2,防守回挑,,1.0,2.0,8.0,733.0,289.0,1.0,8.0,688.0,565.0,,,,,8.0,561.0,291.0,8.0,548.0,505.0,0
14,17,00:52:08,78221,78231.0,9,5,B,3,殺球,1.0,,1.0,8.0,688.0,565.0,2.0,15.0,448.0,292.0,出界,對手出界,A,,8.0,696.0,572.0,8.0,672.0,301.0,0
15,1,00:53:08,79702,79719.0,10,5,A,1,發短球,,1.0,2.0,,,,2.0,7.0,547.0,456.0,,,,,8.0,648.0,320.0,8.0,530.0,533.0,0
15,2,00:53:08,79719,79745.0,10,5,B,2,放小球,,1.0,2.0,7.0,547.0,456.0,2.0,1.0,493.0,352.0,,,,,7.0,574.0,471.0,8.0,629.0,301.0,0
15,3,00:53:09,79745,79778.0,10,5,A,2,挑球,,,2.0,1.0,493.0,352.0,1.0,8.0,504.0,605.0,,,,,7.0,525.0,351.0,7.0,564.0,474.0,0
15,4,00:53:11,79778,79792.0,10,5,B,2,點扣,1.0,,1.0,8.0,504.0,605.0,2.0,6.0,781.0,314.0,,,,,8.0,539.0,596.0,8.0,585.0,308.0,0
15,5,00:53:11,79792,79816.0,10,5,A,2,擋小球,,1.0,2.0,6.0,781.0,314.0,2.0,7.0,733.0,435.0,,,,,8.0,605.0,308.0,9.0,558.0,625.0,0
15,6,00:53:12,79816,79839.0,10,5,B,2,放小球,,,2.0,7.0,733.0,435.0,2.0,2.0,765.0,383.0,,,,,7.0,722.0,453.0,8.0,706.0,311.0,0
15,7,00:53:13,79839,79895.0,10,5,A,2,挑球,,1.0,2.0,2.0,765.0,383.0,1.0,8.0,561.0,605.0,,,,,7.0,726.0,363.0,7.0,713.0,467.0,0
15,8,00:53:15,79895,79906.0,10,5,B,2,殺球,,,1.0,8.0,561.0,605.0,2.0,8.0,547.0,302.0,,,,,9.0,579.0,619.0,8.0,598.0,314.0,0
15,9,00:53:16,79906,79925.0,10,5,A,2,擋小球,,,2.0,8.0,547.0,302.0,2.0,8.0,639.0,491.0,,,,,8.0,590.0,301.0,8.0,573.0,581.0,0
15,10,00:53:17,79925,79936.0,10,5,B,2,平球,,,2.0,8.0,639.0,491.0,1.0,5.0,523.0,312.0,,,,,8.0,617.0,527.0,8.0,608.0,304.0,0
15,11,00:53:17,79936,79945.0,10,5,A,2,平球,,,1.0,5.0,523.0,312.0,1.0,5.0,463.0,498.0,,,,,8.0,549.0,302.0,8.0,629.0,496.0,0
15,12,00:53:17,79945,79955.0,10,5,B,2,平球,1.0,,1.0,5.0,463.0,498.0,1.0,8.0,598.0,308.0,,,,,8.0,626.0,492.0,8.0,554.0,298.0,0
15,13,00:53:18,79955,79973.0,10,5,A,3,平球,,,1.0,8.0,598.0,308.0,2.0,6.0,866.0,587.0,對手落地致勝,落地致勝,A,,8.0,555.0,306.0,8.0,622.0,491.0,0
16,1,00:54:00,81000,81014.0,10,6,A,1,發短球,,1.0,2.0,,,,2.0,2.0,777.0,436.0,,,,,8.0,619.0,317.0,8.0,714.0,538.0,0
16,2,00:54:00,81014,81035.0,10,6,B,2,勾球,,,2.0,2.0,777.0,436.0,2.0,1.0,504.0,375.0,,,,,7.0,760.0,474.0,8.0,637.0,332.0,0
16,3,00:54:01,81035,81057.0,10,6,A,2,放小球,,,2.0,1.0,504.0,375.0,2.0,7.0,546.0,419.0,,,,,7.0,536.0,351.0,7.0,629.0,472.0,0
16,4,00:54:02,81057,81091.0,10,6,B,2,挑球,,1.0,2.0,7.0,546.0,419.0,1.0,3.0,507.0,264.0,,,,,7.0,556.0,453.0,8.0,591.0,336.0,0
16,5,00:54:03,81091,81102.0,10,6,A,2,殺球,,,1.0,3.0,507.0,264.0,2.0,5.0,461.0,569.0,,,,,9.0,556.0,270.0,8.0,632.0,540.0,0
16,6,00:54:04,81102,81128.0,10,6,B,2,擋小球,,1.0,2.0,5.0,461.0,569.0,2.0,1.0,515.0,344.0,,,,,8.0,669.0,558.0,13.0,507.0,250.0,0
16,7,00:54:05,81128,81151.0,10,6,A,2,放小球,,,2.0,1.0,515.0,344.0,2.0,1.0,441.0,443.0,,,,,8.0,556.0,332.0,8.0,617.0,541.0,0
16,8,00:54:06,81151,81186.0,10,6,B,2,挑球,,1.0,2.0,1.0,441.0,443.0,1.0,3.0,467.0,261.0,,,,,1.0,499.0,466.0,8.0,586.0,334.0,0
16,9,00:54:07,81186,81214.0,10,6,A,2,長球,,,1.0,3.0,467.0,261.0,1.0,5.0,451.0,597.0,,,,,3.0,492.0,266.0,8.0,579.0,528.0,0
16,10,00:54:08,81214,81229.0,10,6,B,3,點扣,1.0,,1.0,5.0,451.0,597.0,2.0,6.0,812.0,315.0,對手落地致勝,落地致勝,B,,8.0,505.0,584.0,8.0,589.0,301.0,0
17,1,00:54:37,81946,81962.0,11,6,B,1,發短球,,1.0,2.0,,,,1.0,7.0,558.0,344.0,,,,,8.0,652.0,478.0,8.0,572.0,304.0,0
17,2,00:54:38,81962,81972.0,11,6,A,2,平球,,,1.0,7.0,558.0,344.0,1.0,7.0,638.0,468.0,,,,,8.0,589.0,343.0,8.0,629.0,481.0,0
17,3,00:54:38,81972,81985.0,11,6,B,2,平球,,,1.0,7.0,638.0,468.0,1.0,8.0,701.0,305.0,,,,,8.0,649.0,497.0,7.0,588.0,345.0,0
17,4,00:54:39,81985,81994.0,11,6,A,2,平球,,1.0,1.0,8.0,701.0,305.0,2.0,8.0,594.0,529.0,,,,,8.0,618.0,313.0,8.0,683.0,522.0,0
17,5,00:54:39,81994,82024.0,11,6,B,3,平球,,1.0,2.0,8.0,594.0,529.0,2.0,14.0,437.0,263.0,出界,對手出界,A,,8.0,694.0,515.0,8.0,641.0,319.0,0
18,1,00:55:56,83901,83912.0,11,7,A,1,發短球,,1.0,2.0,,,,2.0,7.0,648.0,457.0,,,,,8.0,645.0,324.0,8.0,516.0,546.0,0
18,2,00:55:56,83912,83937.0,11,7,B,2,推球,,,2.0,7.0,648.0,457.0,1.0,4.0,776.0,266.0,,,,,7.0,573.0,473.0,8.0,637.0,312.0,0
18,3,00:55:57,83937,83977.0,11,7,A,2,長球,1.0,,1.0,4.0,776.0,266.0,1.0,9.0,521.0,633.0,,,,,6.0,744.0,286.0,8.0,722.0,523.0,0
18,4,00:55:59,83977,83993.0,11,7,B,2,過度切球,1.0,,1.0,9.0,521.0,633.0,2.0,5.0,482.0,340.0,,,,,9.0,586.0,624.0,8.0,626.0,309.0,0
18,5,00:55:59,83993,84012.0,11,7,A,2,放小球,,,2.0,5.0,482.0,340.0,2.0,1.0,442.0,421.0,,,,,5.0,513.0,314.0,8.0,556.0,607.0,0
18,6,00:56:00,84012,84042.0,11,7,B,2,挑球,,1.0,2.0,1.0,442.0,421.0,1.0,9.0,733.0,263.0,,,,,1.0,471.0,473.0,8.0,545.0,315.0,0
18,7,00:56:01,84042,84052.0,11,7,A,3,切球,1.0,,1.0,9.0,733.0,263.0,2.0,7.0,558.0,399.0,掛網,對手掛網,B,,9.0,675.0,271.0,8.0,680.0,528.0,0
19,1,00:56:22,84572,84591.0,11,8,B,1,發短球,,1.0,2.0,,,,2.0,7.0,650.0,344.0,,,,,8.0,625.0,490.0,8.0,719.0,299.0,0
19,2,00:56:23,84591,84633.0,11,8,A,3,挑球,,,2.0,7.0,650.0,344.0,2.0,13.0,465.0,669.0,出界,對手出界,B,,8.0,703.0,332.0,8.0,654.0,494.0,0
20,1,00:56:44,85118,85144.0,12,8,B,1,發長球,,1.0,2.0,,,,1.0,3.0,508.0,264.0,,,,,7.0,654.0,476.0,8.0,577.0,308.0,0
