rally,ball_round,time,frame_num,end_frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
4,14,00:27:10,39133,39160.0,2,2,B,2,挑球,,,2.0,1.0,834.0,487.0,1.0,4.0,841.0,318.0,,,,,7.0,773.0,507.0,8.0,641.0,361.0,0
4,15,00:27:11,39160,39193.0,2,2,A,2,長球,1.0,,1.0,4.0,841.0,318.0,1.0,4.0,399.0,632.0,,,,,8.0,679.0,332.0,8.0,700.0,563.0,0
4,16,00:27:13,39193,39208.0,2,2,B,2,殺球,1.0,,1.0,4.0,399.0,632.0,2.0,5.0,410.0,353.0,,,,,8.0,511.0,625.0,8.0,609.0,339.0,0
4,17,00:27:13,39208,39229.0,2,2,A,2,擋小球,,,2.0,5.0,410.0,353.0,2.0,2.0,370.0,505.0,,,,,8.0,497.0,360.0,8.0,513.0,614.0,0
4,18,00:27:14,39229,39262.0,2,2,B,2,挑球,,1.0,2.0,2.0,370.0,505.0,1.0,4.0,821.0,324.0,,,,,6.0,422.0,521.0,8.0,552.0,364.0,0
4,19,00:27:15,39262,39284.0,2,2,A,2,切球,1.0,,1.0,4.0,821.0,324.0,2.0,1.0,869.0,494.0,,,,,9.0,701.0,325.0,8.0,673.0,559.0,0
4,20,00:27:16,39284,39308.0,2,2,B,2,放小球,,,2.0,1.0,869.0,494.0,2.0,2.0,857.0,426.0,,,,,5.0,824.0,525.0,8.0,718.0,330.0,0
4,21,00:27:17,39308,39331.0,2,2,A,2,放小球,,1.0,2.0,2.0,857.0,426.0,2.0,7.0,489.0,466.0,,,,,2.0,806.0,407.0,8.0,728.0,540.0,0
4,22,00:27:18,39331,39362.0,2,2,B,3,推球,,1.0,2.0,7.0,489.0,466.0,2.0,4.0,816.0,310.0,對手落地致勝,落地致勝,B,,7.0,566.0,488.0,8.0,665.0,397.0,0
5,1,00:27:40,39859,39880.0,3,2,B,1,發短球,,1.0,2.0,,,,2.0,7.0,501.0,402.0,,,,,8.0,665.0,530.0,8.0,529.0,353.0,0
5,2,00:27:41,39880,39903.0,3,2,A,2,放小球,,,2.0,7.0,501.0,402.0,2.0,2.0,377.0,485.0,,,,,8.0,531.0,395.0,8.0,642.0,544.0,0
5,3,00:27:42,39903,39936.0,3,2,B,2,挑球,,1.0,2.0,2.0,377.0,485.0,1.0,3.0,431.0,321.0,,,,,7.0,471.0,496.0,8.0,571.0,373.0,0
5,4,00:27:44,39936,39953.0,3,2,A,2,過度切球,,,1.0,3.0,431.0,321.0,2.0,2.0,388.0,506.0,,,,,3.0,481.0,319.0,8.0,600.0,563.0,0
5,5,00:27:44,39953,39971.0,3,2,B,2,放小球,,1.0,2.0,2.0,388.0,506.0,2.0,7.0,588.0,406.0,,,,,8.0,456.0,543.0,9.0,547.0,327.0,0
5,6,00:27:45,39971,39989.0,3,2,A,2,放小球,,1.0,2.0,7.0,588.0,406.0,2.0,2.0,403.0,497.0,,,,,8.0,564.0,395.0,8.0,595.0,560.0,0
5,7,00:27:46,39989,40017.0,3,2,B,2,挑球,,1.0,2.0,2.0,403.0,497.0,1.0,4.0,819.0,321.0,,,,,7.0,491.0,510.0,8.0,596.0,366.0,0
5,8,00:27:47,40017,40038.0,3,2,A,2,切球,1.0,,1.0,4.0,819.0,321.0,2.0,2.0,374.0,508.0,,,,,8.0,689.0,330.0,8.0,658.0,580.0,0
5,9,00:27:48,40038,40061.0,3,2,B,2,放小球,,1.0,2.0,2.0,374.0,508.0,2.0,1.0,436.0,410.0,,,,,6.0,442.0,540.0,8.0,704.0,331.0,0
5,10,00:27:49,40061,40095.0,3,2,A,2,挑球,,,2.0,1.0,436.0,410.0,1.0,3.0,848.0,632.0,,,,,7.0,486.0,406.0,8.0,546.0,536.0,0
5,11,00:27:50,40095,40122.0,3,2,B,2,長球,,,1.0,3.0,848.0,632.0,1.0,4.0,807.0,321.0,,,,,9.0,768.0,657.0,8.0,608.0,362.0,0
5,12,00:27:51,40122,40146.0,3,2,A,2,長球,1.0,,1.0,4.0,807.0,321.0,1.0,3.0,914.0,630.0,,,,,8.0,735.0,337.0,8.0,678.0,596.0,0
5,13,00:27:52,40146,40161.0,3,2,B,2,過度切球,,,1.0,3.0,914.0,630.0,2.0,7.0,684.0,409.0,,,,,5.0,867.0,623.0,8.0,652.0,338.0,0
5,14,00:27:53,40161,40180.0,3,2,A,2,放小球,,1.0,2.0,7.0,684.0,409.0,2.0,2.0,415.0,497.0,,,,,8.0,607.0,381.0,8.0,776.0,602.0,0
5,15,00:27:54,40180,40217.0,3,2,B,2,挑球,,1.0,2.0,2.0,415.0,497.0,1.0,3.0,442.0,321.0,,,,,7.0,489.0,515.0,8.0,599.0,363.0,0
5,16,00:27:55,40217,40238.0,3,2,A,2,長球,,,1.0,3.0,442.0,321.0,1.0,6.0,405.0,611.0,,,,,3.0,481.0,324.0,8.0,619.0,564.0,0
5,17,00:27:56,40238,40251.0,3,2,B,2,點扣,1.0,,1.0,6.0,405.0,611.0,2.0,5.0,418.0,358.0,,,,,8.0,538.0,603.0,8.0,518.0,340.0,0
5,18,00:27:57,40251,40273.0,3,2,A,2,擋小球,,,2.0,5.0,418.0,358.0,2.0,2.0,388.0,484.0,,,,,8.0,522.0,364.0,8.0,551.0,605.0,0
5,19,00:27:58,40273,40308.0,3,2,B,2,挑球,,1.0,2.0,2.0,388.0,484.0,1.0,3.0,432.0,323.0,,,,,2.0,443.0,513.0,8.0,550.0,354.0,0
5,20,00:27:59,40308,40341.0,3,2,A,2,長球,,,1.0,3.0,432.0,323.0,1.0,9.0,452.0,633.0,,,,,9.0,497.0,319.0,8.0,597.0,567.0,0
5,21,00:28:00,40341,40354.0,3,2,B,3,切球,,,1.0,9.0,452.0,633.0,2.0,7.0,802.0,455.0,掛網,對手掛網,A,,9.0,494.0,638.0,8.0,570.0,361.0,0
6,1,00:28:25,40936,40954.0,3,3,A,1,發短球,,1.0,2.0,,,,2.0,7.0,590.0,503.0,,,,,8.0,639.0,373.0,8.0,533.0,561.0,0
6,2,00:28:26,40954,40979.0,3,3,B,2,挑球,,1.0,2.0,7.0,590.0,503.0,1.0,3.0,479.0,313.0,,,,,8.0,608.0,522.0,8.0,610.0,352.0,0
6,3,00:28:27,40979,40989.0,3,3,A,2,點扣,,,1.0,3.0,479.0,313.0,2.0,6.0,427.0,540.0,,,,,9.0,556.0,322.0,8.0,619.0,549.0,0
6,4,00:28:27,40989,41003.0,3,3,B,2,擋小球,,1.0,2.0,6.0,427.0,540.0,2.0,8.0,557.0,392.0,,,,,8.0,624.0,567.0,9.0,513.0,328.0,0
6,5,00:28:28,41003,41020.0,3,3,A,2,放小球,,,2.0,8.0,557.0,392.0,2.0,7.0,782.0,486.0,,,,,8.0,531.0,368.0,8.0,601.0,562.0,0
6,6,00:28:29,41020,41052.0,3,3,B,2,挑球,,,2.0,7.0,782.0,486.0,1.0,3.0,433.0,322.0,,,,,7.0,710.0,515.0,8.0,565.0,368.0,0
6,7,00:28:30,41052,41079.0,3,3,A,2,長球,,,1.0,3.0,433.0,322.0,1.0,4.0,385.0,630.0,,,,,9.0,507.0,317.0,8.0,600.0,537.0,0
6,8,00:28:31,41079,41115.0,3,3,B,2,長球,1.0,,1.0,4.0,385.0,630.0,1.0,3.0,399.0,314.0,,,,,6.0,441.0,617.0,8.0,550.0,357.0,0
6,9,00:28:33,41115,41136.0,3,3,A,2,過度切球,,,1.0,3.0,399.0,314.0,2.0,2.0,394.0,497.0,,,,,3.0,451.0,323.0,8.0,578.0,563.0,0
6,10,00:28:34,41136,41164.0,3,3,B,2,挑球,,1.0,2.0,2.0,394.0,497.0,1.0,3.0,414.0,315.0,,,,,7.0,468.0,508.0,8.0,514.0,336.0,0
6,11,00:28:35,41164,41185.0,3,3,A,2,切球,,,1.0,3.0,414.0,315.0,2.0,5.0,922.0,536.0,,,,,3.0,439.0,321.0,8.0,571.0,559.0,0
6,12,00:28:36,41185,41209.0,3,3,B,2,放小球,,,2.0,5.0,922.0,536.0,2.0,2.0,868.0,415.0,,,,,5.0,844.0,543.0,8.0,572.0,343.0,0
6,13,00:28:37,41209,41234.0,3,3,A,2,挑球,,1.0,2.0,2.0,868.0,415.0,1.0,3.0,939.0,634.0,,,,,2.0,812.0,412.0,8.0,755.0,530.0,0
6,14,00:28:38,41234,41255.0,3,3,B,2,長球,,,1.0,3.0,939.0,634.0,1.0,4.0,846.0,325.0,,,,,9.0,820.0,637.0,8.0,713.0,370.0,0
6,15,00:28:38,41255,41274.0,3,3,A,2,切球,1.0,,1.0,4.0,846.0,325.0,2.0,2.0,437.0,493.0,,,,,8.0,742.0,347.0,8.0,732.0,595.0,0
6,16,00:28:39,41274,41298.0,3,3,B,2,放小球,,1.0,2.0,2.0,437.0,493.0,2.0,7.0,604.0,420.0,,,,,8.0,471.0,539.0,8.0,732.0,333.0,0
6,17,00:28:40,41298,41341.0,3,3,A,2,挑球,,,2.0,7.0,604.0,420.0,1.0,4.0,343.0,633.0,,,,,7.0,618.0,418.0,8.0,585.0,530.0,0
6,18,00:28:42,41341,41362.0,3,3,B,2,切球,,,1.0,4.0,343.0,633.0,2.0,1.0,456.0,403.0,,,,,4.0,370.0,634.0,8.0,598.0,375.0,0
6,19,00:28:43,41362,41394.0,3,3,A,2,挑球,,,2.0,1.0,456.0,403.0,1.0,8.0,777.0,626.0,,,,,8.0,515.0,393.0,6.0,428.0,613.0,0
6,20,00:28:44,41394,41426.0,3,3,B,2,長球,,,1.0,8.0,777.0,626.0,1.0,9.0,727.0,320.0,,,,,9.0,729.0,633.0,8.0,599.0,364.0,0
6,21,00:28:46,41426,41451.0,3,3,A,2,長球,,,1.0,9.0,727.0,320.0,1.0,3.0,941.0,630.0,,,,,9.0,696.0,326.0,8.0,664.0,568.0,0
6,22,00:28:47,41451,41473.0,3,3,B,2,切球,,,1.0,3.0,941.0,630.0,2.0,2.0,852.0,405.0,,,,,5.0,868.0,624.0,8.0,668.0,331.0,0
6,23,00:28:48,41473,41502.0,3,3,A,2,挑球,,1.0,2.0,2.0,852.0,405.0,1.0,4.0,339.0,633.0,,,,,8.0,778.0,396.0,8.0,756.0,569.0,0
6,24,00:28:49,41502,41539.0,3,3,B,2,長球,1.0,,1.0,4.0,339.0,633.0,1.0,9.0,620.0,321.0,,,,,8.0,574.0,605.0,8.0,645.0,365.0,0
6,25,00:28:50,41539,41549.0,3,3,A,2,殺球,,,1.0,9.0,620.0,321.0,2.0,6.0,389.0,580.0,,,,,13.0,580.0,307.0,8.0,665.0,562.0,0
6,26,00:28:51,41549,41575.0,3,3,B,2,擋小球,,1.0,2.0,6.0,389.0,580.0,2.0,1.0,460.0,414.0,,,,,8.0,676.0,577.0,9.0,558.0,318.0,0
6,27,00:28:52,41575,41620.0,3,3,A,3,挑球,,,2.0,1.0,460.0,414.0,2.0,9.0,810.0,671.0,出界,對手出界,B,,1.0,470.0,400.0,8.0,550.0,547.0,0
7,1,00:29:19,42216,42230.0,4,3,B,3,發短球,,1.0,2.0,,,,,7.0,688.0,452.0,掛網,對手掛網,A,,8.0,622.0,529.0,8.0,742.0,350.0,0
8,1,00:29:39,42704,42725.0,5,3,A,1,發短球,,1.0,2.0,,,,2.0,7.0,741.0,505.0,,,,,8.0,610.0,372.0,8.0,759.0,557.0,0
8,2,00:29:40,42725,42749.0,5,3,B,2,放小球,,,2.0,7.0,741.0,505.0,2.0,6.0,801.0,382.0,,,,,7.0,674.0,506.0,8.0,609.0,365.0,0
8,3,00:29:41,42749,42772.0,5,3,A,2,放小球,,1.0,2.0,6.0,801.0,382.0,2.0,1.0,872.0,484.0,,,,,8.0,752.0,397.0,8.0,667.0,541.0,0
8,4,00:29:42,42772,42804.0,5,3,B,2,挑球,,,2.0,1.0,872.0,484.0,1.0,9.0,526.0,323.0,,,,,1.0,848.0,506.0,8.0,700.0,378.0,0
8,5,00:29:43,42804,42826.0,5,3,A,3,點扣,,,1.0,9.0,526.0,323.0,2.0,5.0,973.0,578.0,對手落地致勝,落地致勝,A,,9.0,581.0,320.0,8.0,662.0,559.0,0
9,1,00:30:34,44017,44037.0,5,4,A,1,發短球,,1.0,2.0,,,,2.0,7.0,507.0,506.0,,,,,8.0,644.0,378.0,8.0,530.0,571.0,0
9,2,00:30:34,44037,44058.0,5,4,B,2,放小球,,1.0,2.0,7.0,507.0,506.0,2.0,1.0,405.0,416.0,,,,,7.0,602.0,510.0,8.0,613.0,363.0,0
9,3,00:30:35,44058,44087.0,5,4,A,2,挑球,,,2.0,1.0,405.0,416.0,1.0,6.0,382.0,624.0,,,,,1.0,472.0,407.0,8.0,561.0,542.0,0
9,4,00:30:36,44087,44121.0,5,4,B,2,長球,1.0,,1.0,6.0,382.0,624.0,1.0,3.0,445.0,321.0,,,,,8.0,456.0,623.0,8.0,567.0,362.0,0
9,5,00:30:38,44121,44132.0,5,4,A,2,殺球,,,1.0,3.0,445.0,321.0,2.0,6.0,382.0,575.0,,,,,3.0,463.0,316.0,8.0,612.0,573.0,0
9,6,00:30:38,44132,44152.0,5,4,B,2,擋小球,,1.0,2.0,6.0,382.0,575.0,2.0,7.0,558.0,408.0,,,,,8.0,616.0,571.0,5.0,428.0,334.0,0
9,7,00:30:39,44152,44172.0,5,4,A,2,放小球,,1.0,2.0,7.0,558.0,408.0,2.0,2.0,391.0,493.0,,,,,8.0,495.0,389.0,8.0,570.0,550.0,0
9,8,00:30:40,44172,44199.0,5,4,B,2,挑球,,1.0,2.0,2.0,391.0,493.0,1.0,4.0,816.0,328.0,,,,,7.0,482.0,499.0,8.0,535.0,371.0,0
9,9,00:30:41,44199,44221.0,5,4,A,3,切球,1.0,,1.0,4.0,816.0,328.0,2.0,10.0,307.0,517.0,出界,對手出界,B,,9.0,678.0,314.0,8.0,640.0,561.0,0
10,1,00:31:03,44735,44751.0,6,4,B,1,發短球,,1.0,2.0,,,,2.0,7.0,514.0,400.0,,,,,8.0,668.0,529.0,8.0,512.0,352.0,0
10,2,00:31:04,44751,44768.0,6,4,A,2,放小球,,,2.0,7.0,514.0,400.0,2.0,7.0,773.0,485.0,,,,,8.0,516.0,397.0,8.0,674.0,535.0,0
10,3,00:31:05,44768,44795.0,6,4,B,2,挑球,,,2.0,7.0,773.0,485.0,1.0,3.0,462.0,319.0,,,,,7.0,732.0,508.0,8.0,590.0,363.0,0
10,4,00:31:06,44795,44810.0,6,4,A,2,過度切球,,,1.0,3.0,462.0,319.0,2.0,2.0,447.0,514.0,,,,,8.0,500.0,330.0,8.0,638.0,553.0,0
10,5,00:31:07,44810,44825.0,6,4,B,2,放小球,,1.0,2.0,2.0,447.0,514.0,2.0,8.0,630.0,394.0,,,,,8.0,534.0,538.0,8.0,549.0,338.0,0
10,6,00:31:07,44825,44842.0,6,4,A,2,放小球,,1.0,2.0,8.0,630.0,394.0,2.0,2.0,365.0,497.0,,,,,8.0,522.0,370.0,8.0,621.0,556.0,0
10,7,00:31:08,44842,44866.0,6,4,B,2,放小球,,1.0,2.0,2.0,365.0,497.0,2.0,1.0,392.0,420.0,,,,,6.0,441.0,519.0,8.0,566.0,362.0,0
10,8,00:31:09,44866,44888.0,6,4,A,2,放小球,,,2.0,1.0,392.0,420.0,2.0,2.0,406.0,483.0,,,,,1.0,428.0,416.0,8.0,540.0,525.0,0
10,9,00:31:10,44888,44922.0,6,4,B,2,挑球,,1.0,2.0,2.0,406.0,483.0,1.0,14.0,378.0,324.0,,,,,7.0,464.0,496.0,8.0,518.0,387.0,0
10,10,00:31:11,44922,44943.0,6,4,A,2,過度切球,,,1.0,14.0,378.0,324.0,2.0,2.0,402.0,492.0,,,,,5.0,442.0,333.0,8.0,549.0,562.0,0
10,11,00:31:12,44943,44960.0,6,4,B,2,放小球,,1.0,2.0,2.0,402.0,492.0,2.0,7.0,628.0,418.0,,,,,8.0,470.0,524.0,8.0,531.0,340.0,0
10,12,00:31:13,44960,44977.0,6,4,A,2,放小球,,,2.0,7.0,628.0,418.0,2.0,7.0,749.0,500.0,,,,,8.0,634.0,385.0,8.0,601.0,548.0,0
10,13,00:31:14,44977,44997.0,6,4,B,2,推球,,,2.0,7.0,749.0,500.0,1.0,5.0,446.0,341.0,,,,,7.0,697.0,510.0,8.0,628.0,361.0,0
10,14,00:31:14,44997,45023.0,6,4,A,2,長球,,,1.0,5.0,446.0,341.0,1.0,8.0,831.0,624.0,,,,,8.0,530.0,345.0,8.0,619.0,533.0,0
10,15,00:31:15,45023,45036.0,6,4,B,2,長球,,,1.0,8.0,831.0,624.0,1.0,6.0,831.0,355.0,,,,,8.0,677.0,622.0,8.0,585.0,355.0,0
10,16,00:31:16,45036,45051.0,6,4,A,2,擋小球,,1.0,1.0,6.0,831.0,355.0,2.0,1.0,876.0,505.0,,,,,8.0,707.0,364.0,8.0,699.0,588.0,0
10,17,00:31:17,45051,45066.0,6,4,B,2,挑球,,,2.0,1.0,876.0,505.0,1.0,6.0,842.0,341.0,,,,,8.0,789.0,527.0,8.0,719.0,364.0,0
10,18,00:31:17,45066,45078.0,6,4,A,3,殺球,1.0,,1.0,6.0,842.0,341.0,2.0,5.0,964.0,592.0,對手落地致勝,落地致勝,A,,8.0,708.0,363.0,8.0,770.0,557.0,0
11,1,00:31:41,45632,45646.0,6,5,A,1,發短球,,1.0,2.0,,,,2.0,7.0,744.0,505.0,,,,,8.0,619.0,375.0,8.0,760.0,560.0,0
11,2,00:31:41,45646,45676.0,6,5,B,2,挑球,,1.0,2.0,7.0,744.0,505.0,1.0,9.0,776.0,328.0,,,,,7.0,745.0,518.0,8.0,614.0,361.0,0
11,3,00:31:43,45676,45701.0,6,5,A,2,長球,1.0,,1.0,9.0,776.0,328.0,1.0,3.0,927.0,632.0,,,,,8.0,701.0,332.0,8.0,695.0,555.0,0
11,4,00:31:44,45701,45712.0,6,5,B,2,後場抽平球,1.0,,1.0,3.0,927.0,632.0,1.0,6.0,831.0,351.0,,,,,3.0,878.0,634.0,9.0,684.0,323.0,0
11,5,00:31:44,45712,45730.0,6,5,A,2,擋小球,,1.0,1.0,6.0,831.0,351.0,2.0,7.0,714.0,501.0,,,,,8.0,631.0,356.0,5.0,892.0,620.0,0
11,6,00:31:45,45730,45750.0,6,5,B,2,放小球,,,2.0,7.0,714.0,501.0,2.0,7.0,617.0,408.0,,,,,8.0,661.0,521.0,8.0,648.0,355.0,0
11,7,00:31:46,45750,45769.0,6,5,A,2,放小球,,1.0,2.0,7.0,617.0,408.0,2.0,2.0,398.0,501.0,,,,,8.0,563.0,394.0,8.0,629.0,531.0,0
11,8,00:31:47,45769,45801.0,6,5,B,2,挑球,,1.0,2.0,2.0,398.0,501.0,1.0,4.0,781.0,323.0,,,,,7.0,496.0,499.0,8.0,579.0,373.0,0
11,9,00:31:48,45801,45818.0,6,5,A,2,點扣,,,1.0,4.0,781.0,323.0,2.0,2.0,450.0,510.0,,,,,9.0,698.0,322.0,8.0,669.0,557.0,0
11,10,00:31:49,45818,45844.0,6,5,B,2,放小球,,1.0,2.0,2.0,450.0,510.0,2.0,7.0,585.0,406.0,,,,,8.0,488.0,535.0,9.0,716.0,325.0,0
11,11,00:31:50,45844,45876.0,6,5,A,2,挑球,,,2.0,7.0,585.0,406.0,1.0,4.0,425.0,630.0,,,,,7.0,602.0,403.0,8.0,603.0,536.0,0
11,12,00:31:51,45876,45912.0,6,5,B,2,長球,1.0,,1.0,4.0,425.0,630.0,1.0,3.0,423.0,320.0,,,,,8.0,512.0,626.0,8.0,583.0,356.0,0
11,13,00:31:53,45912,45931.0,6,5,A,2,過度切球,,,1.0,3.0,423.0,320.0,2.0,2.0,395.0,508.0,,,,,3.0,467.0,325.0,8.0,609.0,567.0,0
11,14,00:31:53,45931,45955.0,6,5,B,2,放小球,,1.0,2.0,2.0,395.0,508.0,2.0,1.0,397.0,411.0,,,,,6.0,452.0,532.0,9.0,534.0,328.0,0
11,15,00:31:54,45955,45986.0,6,5,A,2,挑球,,,2.0,1.0,397.0,411.0,1.0,3.0,938.0,635.0,,,,,5.0,450.0,394.0,8.0,546.0,529.0,0
11,16,00:31:56,45986,46016.0,6,5,B,2,長球,,,1.0,3.0,938.0,635.0,1.0,4.0,838.0,320.0,,,,,9.0,833.0,648.0,8.0,606.0,372.0,0
11,17,00:31:57,46016,46039.0,6,5,A,2,切球,1.0,,1.0,4.0,838.0,320.0,2.0,1.0,885.0,490.0,,,,,9.0,774.0,322.0,8.0,706.0,583.0,0
11,18,00:31:58,46039,46060.0,6,5,B,2,放小球,,,2.0,1.0,885.0,490.0,2.0,2.0,858.0,421.0,,,,,5.0,823.0,527.0,9.0,739.0,326.0,0
11,19,00:31:59,46060,46090.0,6,5,A,2,擋小球,,1.0,2.0,2.0,858.0,421.0,1.0,6.0,415.0,616.0,,,,,2.0,811.0,404.0,8.0,749.0,524.0,0
11,20,00:32:00,46090,46130.0,6,5,B,2,長球,1.0,,1.0,6.0,415.0,616.0,1.0,3.0,415.0,320.0,,,,,8.0,576.0,604.0,8.0,649.0,375.0,0
11,21,00:32:02,46130,46150.0,6,5,A,2,過度切球,,,1.0,3.0,415.0,320.0,2.0,2.0,351.0,515.0,,,,,3.0,431.0,322.0,8.0,601.0,579.0,0
11,22,00:32:02,46150,46178.0,6,5,B,2,挑球,,1.0,2.0,2.0,351.0,515.0,1.0,3.0,422.0,318.0,,,,,6.0,431.0,525.0,8.0,527.0,330.0,0
11,23,00:32:04,46178,46202.0,6,5,A,2,長球,,,1.0,3.0,422.0,318.0,1.0,4.0,328.0,637.0,,,,,3.0,463.0,322.0,8.0,581.0,551.0,0
11,24,00:32:05,46202,46235.0,6,5,B,2,長球,1.0,,1.0,4.0,328.0,637.0,1.0,3.0,440.0,324.0,,,,,8.0,486.0,621.0,8.0,520.0,337.0,0
