rally,ball_round,time,frame_num,end_frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
7,3,00:37:36,56424,56439,4,3,A,2,擋小球,,,1.0,5.0,527.0,301.0,2.0,7,588,436,,,,,8,570,306,8,596,482,0
7,4,00:37:37,56439,56447,4,3,B,2,平球,,1.0,2.0,7.0,588.0,436.0,2.0,8,631,311,,,,,8,652,481,8,569,309,0
7,5,00:37:37,56447,56473,4,3,A,3,平球,,1.0,2.0,8.0,631.0,311.0,2.0,4,894,613,對手落地致勝,落地致勝,A,,8,589,302,8,655,486,0
8,1,00:37:54,56851,56873,4,4,A,1,發短球,,1.0,2.0,,,,2.0,7,723,434,,,,,8,624,314,8,729,533,0
8,2,00:37:54,56873,56892,4,4,B,2,放小球,,,2.0,7.0,723.0,434.0,2.0,1,505,374,,,,,8,741,478,8,631,317,0
8,3,00:37:55,56892,56910,4,4,A,2,點扣,,,2.0,1.0,505.0,374.0,2.0,7,612,435,,,,,8,549,340,8,679,489,0
8,4,00:37:56,56910,56930,4,4,B,2,放小球,,,2.0,7.0,612.0,435.0,2.0,7,748,371,,,,,7,584,473,8,615,329,0
8,5,00:37:57,56930,56956,4,4,A,2,挑球,,1.0,2.0,7.0,748.0,371.0,1.0,3,468,632,,,,,7,704,353,8,630,484,0
8,6,00:37:58,56956,56967,4,4,B,2,殺球,1.0,,1.0,3.0,468.0,632.0,2.0,5,491,291,,,,,8,585,590,8,624,311,0
8,7,00:37:58,56967,56992,4,4,A,2,擋小球,,,2.0,5.0,491.0,291.0,2.0,1,471,454,,,,,8,589,292,9,559,617,0
8,8,00:37:59,56992,57017,4,4,B,2,挑球,,1.0,2.0,1.0,471.0,454.0,1.0,3,501,262,,,,,8,520,478,5,507,304,0
8,9,00:38:00,57017,57028,4,4,A,2,殺球,,,1.0,3.0,501.0,262.0,2.0,5,440,521,,,,,3,532,258,8,618,518,0
8,10,00:38:01,57028,57048,4,4,B,2,擋小球,,1.0,2.0,5.0,440.0,521.0,1.0,5,505,318,,,,,8,630,517,9,544,258,0
8,11,00:38:01,57048,57058,4,4,A,2,撲球,,,1.0,5.0,505.0,318.0,2.0,8,604,519,,,,,5,510,316,8,628,525,0
8,12,00:38:02,57058,57070,4,4,B,2,防守回挑,,1.0,2.0,8.0,604.0,519.0,1.0,8,714,301,,,,,8,657,551,8,547,304,0
8,13,00:38:02,57070,57089,4,4,A,2,切球,,1.0,1.0,8.0,714.0,301.0,2.0,2,800,438,,,,,8,618,315,8,693,541,0
8,14,00:38:03,57089,57119,4,4,B,2,挑球,,,2.0,2.0,800.0,438.0,1.0,3,518,260,,,,,8,781,484,8,693,324,0
8,15,00:38:04,57119,57157,4,4,A,3,長球,,,1.0,3.0,518.0,260.0,2.0,13,412,665,出界,對手出界,B,,3,530,256,8,690,511,0
10,1,00:38:49,58229,58262,5,5,B,1,發短球,,1.0,2.0,,,,2.0,7,698,345,,,,,8,621,501,8,717,304,0
10,2,00:38:50,58262,58291,5,5,A,2,挑球,,1.0,2.0,7.0,698.0,345.0,1.0,3,473,636,,,,,8,680,335,8,656,503,0
10,3,00:38:51,58291,58324,5,5,B,2,殺球,,,1.0,3.0,473.0,636.0,2.0,5,494,299,,,,,8,559,594,8,609,302,0
10,4,00:38:52,58324,58327,5,5,A,2,擋小球,,,2.0,5.0,494.0,299.0,2.0,1,512,441,,,,,8,592,291,9,554,613,0
10,5,00:38:53,58327,58357,5,5,B,2,挑球,,1.0,2.0,1.0,512.0,441.0,1.0,4,770,269,,,,,7,552,473,8,550,306,0
10,6,00:38:54,58357,58367,5,5,A,2,殺球,1.0,,1.0,4.0,770.0,269.0,2.0,8,761,540,,,,,8,688,274,8,694,539,0
10,7,00:38:54,58367,58393,5,5,B,2,擋小球,,,2.0,8.0,761.0,540.0,2.0,5,511,293,,,,,8,754,562,9,724,266,0
10,8,00:38:55,58393,58431,5,5,A,3,推球,,,2.0,5.0,511.0,293.0,2.0,3,416,645,對手落地致勝,落地致勝,A,,8,555,291,8,629,502,0
11,1,00:39:41,59528,59550,5,6,A,1,發短球,,1.0,2.0,,,,2.0,7,610,448,,,,,8,654,314,8,545,531,0
11,2,00:39:42,59550,59568,5,6,B,2,放小球,,,2.0,7.0,610.0,448.0,2.0,1,524,368,,,,,7,580,471,8,620,304,0
11,3,00:39:42,59568,59589,5,6,A,2,放小球,,,2.0,1.0,524.0,368.0,2.0,7,599,420,,,,,7,551,343,8,622,487,0
11,4,00:39:43,59589,59629,5,6,B,2,挑球,,1.0,2.0,7.0,599.0,420.0,1.0,6,770,276,,,,,7,645,461,8,616,332,0
11,5,00:39:45,59629,59640,5,6,A,2,殺球,,,1.0,6.0,770.0,276.0,2.0,6,858,547,,,,,4,757,271,8,719,549,0
11,6,00:39:45,59640,59666,5,6,B,2,擋小球,,,2.0,6.0,858.0,547.0,2.0,5,530,314,,,,,8,744,561,4,756,267,0
11,7,00:39:46,59666,59689,5,6,A,2,挑球,,,2.0,5.0,530.0,314.0,1.0,8,767,553,,,,,8,593,304,8,705,524,0
11,8,00:39:47,59689,59713,5,6,B,2,長球,,,1.0,8.0,767.0,553.0,,3,475,268,,,,,8,648,576,8,613,306,0
12,1,00:40:13,60341,60374,5,7,B,1,發長球,,1.0,2.0,,,,1.0,3,513,266,,,,,8,657,503,8,574,299,0
12,2,00:40:14,60374,60387,5,7,A,2,殺球,,,1.0,3.0,513.0,266.0,2.0,5,453,515,,,,,3,520,255,8,651,530,0
12,3,00:40:15,60387,60409,5,7,B,2,擋小球,,1.0,2.0,5.0,453.0,515.0,2.0,1,512,354,,,,,8,586,504,9,548,269,0
12,4,00:40:16,60409,60431,5,7,A,2,挑球,,,2.0,1.0,512.0,354.0,1.0,8,491,577,,,,,8,556,339,8,637,522,0
12,5,00:40:17,60431,60445,5,7,B,3,殺球,,,1.0,8.0,491.0,577.0,2.0,8,556,286,對手落地致勝,落地致勝,B,,8,492,570,8,576,309,0
13,1,00:40:34,60864,60885,6,7,B,1,發短球,,1.0,2.0,,,,2.0,7,673,360,,,,,8,621,501,8,715,297,0
13,2,00:40:35,60885,60906,6,7,A,2,放小球,,1.0,2.0,7.0,673.0,360.0,2.0,1,438,427,,,,,7,653,353,8,656,508,0
13,3,00:40:36,60906,60943,6,7,B,2,挑球,,1.0,2.0,1.0,438.0,427.0,1.0,6,756,277,,,,,7,541,454,8,619,324,0
13,4,00:40:37,60943,60962,6,7,A,3,殺球,,,1.0,6.0,756.0,277.0,2.0,4,881,637,對手落地致勝,落地致勝,A,,9,728,270,8,522,497,0
14,1,00:41:31,62275,62297,7,7,A,1,發短球,,1.0,2.0,,,,2.0,7,732,443,,,,,8,625,316,8,734,525,0
14,2,00:41:31,62297,62328,7,7,B,3,放小球,,1.0,2.0,7.0,732.0,443.0,2.0,1,506,398,掛網,對手掛網,A,,8,747,487,8,615,312,0
15,1,00:41:44,62623,62642,8,7,A,1,發短球,,1.0,2.0,,,,2.0,1,480,445,,,,,8,651,314,8,555,540,0
15,2,00:41:45,62642,62669,8,7,B,2,挑球,,1.0,2.0,1.0,480.0,445.0,1.0,9,721,261,,,,,7,552,464,8,641,318,0
15,3,00:41:46,62669,62690,8,7,A,2,切球,,,1.0,9.0,721.0,261.0,2.0,1,490,457,,,,,9,696,266,8,670,520,0
15,4,00:41:47,62690,62713,8,7,B,2,放小球,,1.0,2.0,1.0,490.0,457.0,2.0,1,522,360,,,,,8,539,476,9,675,263,0
15,5,00:41:48,62713,62734,8,7,A,2,放小球,,,2.0,1.0,522.0,360.0,2.0,1,456,415,,,,,8,545,335,8,624,495,0
15,6,00:41:49,62734,62778,8,7,B,3,挑球,,1.0,2.0,1.0,456.0,415.0,2.0,14,462,256,出界,對手出界,A,,1,501,446,8,596,322,0
16,1,00:42:18,63467,63489,8,8,A,1,發短球,,1.0,2.0,,,,2.0,7,708,434,,,,,8,627,316,8,735,526,0
16,2,00:42:19,63489,63516,8,8,B,2,挑球,,,2.0,7.0,708.0,434.0,1.0,9,565,262,,,,,7,740,471,8,625,314,0
16,3,00:42:20,63516,63527,8,8,A,2,殺球,,,1.0,9.0,565.0,262.0,2.0,8,771,541,,,,,9,596,261,8,673,520,0
16,4,00:42:21,63527,63550,8,8,B,2,擋小球,,,2.0,8.0,771.0,541.0,1.0,6,763,329,,,,,8,695,546,9,563,253,0
16,5,00:42:22,63550,63571,8,8,A,2,放小球,,1.0,1.0,6.0,763.0,329.0,2.0,2,775,423,,,,,8,740,320,8,755,528,0
16,6,00:42:22,63571,63601,8,8,B,2,挑球,,,2.0,2.0,775.0,423.0,1.0,3,507,265,,,,,2,783,467,8,683,317,0
16,7,00:42:24,63601,63628,8,8,A,3,切球,,,1.0,3.0,507.0,265.0,2.0,2,774,392,掛網,對手掛網,B,,9,552,267,8,689,518,0
17,1,00:42:37,63938,63962,9,8,B,1,發短球,,1.0,2.0,,,,2.0,7,560,365,,,,,8,661,503,8,575,301,0
17,2,00:42:38,63962,63981,9,8,A,2,放小球,,,2.0,7.0,560.0,365.0,2.0,7,668,434,,,,,7,586,344,8,665,495,0
17,3,00:42:39,63981,64010,9,8,B,2,挑球,,,2.0,7.0,668.0,434.0,1.0,3,498,261,,,,,7,647,457,8,615,331,0
17,4,00:42:40,64010,64022,9,8,A,2,殺球,,,1.0,3.0,498.0,261.0,2.0,5,431,536,,,,,3,523,255,8,628,500,0
17,5,00:42:40,64022,64042,9,8,B,2,擋小球,,1.0,2.0,5.0,431.0,536.0,2.0,5,524,338,,,,,8,648,526,9,546,255,0
17,6,00:42:41,64042,64061,9,8,A,2,放小球,,,2.0,5.0,524.0,338.0,2.0,7,634,470,,,,,8,559,312,8,622,527,0
17,7,00:42:42,64061,64106,9,8,B,2,挑球,,,2.0,7.0,634.0,470.0,1.0,3,491,264,,,,,8,620,489,8,602,310,0
17,8,00:42:44,64106,64101,9,8,A,2,殺球,,,1.0,3.0,491.0,264.0,2.0,5,452,525,,,,,3,512,259,8,654,536,0
17,9,00:42:44,64101,64121,9,8,B,2,擋小球,,1.0,2.0,5.0,452.0,525.0,2.0,8,539,334,,,,,8,653,535,3,534,261,0
17,10,00:42:44,64121,64151,9,8,A,2,挑球,,,2.0,8.0,539.0,334.0,1.0,3,420,631,,,,,8,564,314,8,613,521,0
17,11,00:42:46,64151,64167,9,8,B,2,點扣,1.0,,1.0,3.0,420.0,631.0,2.0,6,763,299,,,,,8,510,594,8,601,291,0
17,12,00:42:46,64167,64192,9,8,A,2,擋小球,,1.0,2.0,6.0,763.0,299.0,2.0,2,792,439,,,,,8,719,300,5,470,601,0
17,13,00:42:47,64192,64225,9,8,B,2,挑球,,,2.0,2.0,792.0,439.0,1.0,4,759,260,,,,,7,746,469,8,677,296,0
17,14,00:42:49,64225,64241,9,8,A,2,切球,,,1.0,4.0,759.0,260.0,2.0,6,806,494,,,,,9,720,258,8,687,530,0
17,15,00:42:49,64241,64267,9,8,B,2,放小球,,,2.0,6.0,806.0,494.0,2.0,1,500,359,,,,,8,749,540,9,726,253,0
17,16,00:42:50,64267,64299,9,8,A,2,挑球,,,2.0,1.0,500.0,359.0,1.0,4,844,625,,,,,8,539,337,8,633,520,0
17,17,00:42:51,64299,64318,9,8,B,2,切球,,,1.0,4.0,844.0,625.0,2.0,8,533,338,,,,,9,775,625,8,615,301,0
17,18,00:42:52,64318,64341,9,8,A,2,放小球,,,2.0,8.0,533.0,338.0,2.0,1,501,436,,,,,8,569,314,8,756,560,0
17,19,00:42:53,64341,64372,9,8,B,2,挑球,,1.0,2.0,1.0,501.0,436.0,1.0,3,485,262,,,,,7,543,458,8,606,321,0
17,20,00:42:54,64372,64401,9,8,A,2,長球,,,1.0,3.0,485.0,262.0,1.0,4,850,614,,,,,3,521,261,8,601,517,0
17,21,00:42:56,64401,64415,9,8,B,2,點扣,,,1.0,4.0,850.0,614.0,2.0,5,498,320,,,,,9,772,619,8,636,280,0
17,22,00:42:56,64415,64443,9,8,A,2,擋小球,,,2.0,5.0,498.0,320.0,2.0,1,447,446,,,,,8,593,295,4,884,615,0
17,23,00:42:57,64443,64471,9,8,B,2,挑球,,1.0,2.0,1.0,447.0,446.0,1.0,9,705,269,,,,,1,499,461,5,509,322,0
17,24,00:42:58,64471,64485,9,8,A,3,殺球,,,1.0,9.0,705.0,269.0,2.0,6,895,596,對手落地致勝,落地致勝,A,,8,685,272,8,629,521,0
18,1,00:43:56,65903,65929,10,8,A,1,發短球,,1.0,2.0,,,,1.0,7,607,431,,,,,8,650,319,8,541,525,0
18,2,00:43:57,65929,65936,10,8,B,2,推球,,,1.0,7.0,607.0,431.0,2.0,8,651,300,,,,,7,559,460,8,623,308,0
18,3,00:43:57,65936,65950,10,8,A,2,平球,,,2.0,8.0,651.0,300.0,1.0,8,733,492,,,,,8,599,299,7,565,463,0
18,4,00:43:58,65950,65955,10,8,B,3,殺球,,,1.0,8.0,733.0,492.0,2.0,7,753,396,掛網,對手掛網,A,,8,664,513,8,627,301,0
20,1,00:45:39,68481,68509,12,8,A,1,發短球,,1.0,2.0,,,,2.0,1,475,459,,,,,8,652,314,8,545,533,0
20,2,00:45:40,68509,68556,12,8,B,2,挑球,,1.0,2.0,1.0,475.0,459.0,1.0,3,519,258,,,,,7,559,459,8,633,313,0
20,3,00:45:42,68556,68547,12,8,A,2,後場抽平球,,,1.0,3.0,519.0,258.0,1.0,1,492,452,,,,,9,559,259,8,601,506,0
20,4,00:45:41,68547,68565,12,8,B,2,擋小球,,1.0,1.0,1.0,492.0,452.0,2.0,8,541,331,,,,,7,620,473,9,562,264,0
20,5,00:45:42,68565,68590,12,8,A,2,放小球,,,2.0,8.0,541.0,331.0,2.0,1,464,446,,,,,8,570,307,8,573,490,0
20,6,00:45:43,68590,68613,12,8,B,2,推球,,1.0,2.0,1.0,464.0,446.0,1.0,3,534,264,,,,,1,500,467,8,603,313,0
20,7,00:45:44,68613,68631,12,8,A,2,切球,,,1.0,3.0,534.0,264.0,2.0,2,792,438,,,,,9,564,260,8,592,498,0
20,8,00:45:45,68631,68662,12,8,B,2,挑球,,,2.0,2.0,792.0,438.0,1.0,3,509,260,,,,,7,739,475,8,597,277,0
20,9,00:45:46,68662,68684,12,8,A,2,切球,,,1.0,3.0,509.0,260.0,2.0,7,535,423,,,,,3,531,263,8,634,522,0
20,10,00:45:47,68684,68702,12,8,B,2,放小球,,1.0,2.0,7.0,535.0,423.0,2.0,7,751,354,,,,,7,574,474,8,608,278,0
20,11,00:45:48,68702,68735,12,8,A,2,放小球,,1.0,2.0,7.0,751.0,354.0,2.0,7,751,409,,,,,8,715,337,8,630,483,0
20,12,00:45:49,68735,68750,12,8,B,2,放小球,,,2.0,7.0,751.0,409.0,1.0,7,715,391,,,,,7,763,440,7,694,353,0
20,13,00:45:50,68750,68752,12,8,A,2,撲球,,1.0,1.0,7.0,715.0,391.0,1.0,7,688,403,,,,,7,635,361,2,803,411,0
20,14,00:45:50,68752,68753,12,8,B,3,擋小球,,1.0,1.0,7.0,688.0,403.0,2.0,7,693,391,犯規,對手犯規,A,,2,799,409,7,636,365,0
24,1,00:47:47,71694,71711,15,9,A,1,發短球,,1.0,2.0,,,,2.0,7,705,435,,,,,8,624,313,8,733,530,0
24,2,00:47:48,71711,71753,15,9,B,3,挑球,,,2.0,7.0,705.0,435.0,2.0,13,504,244,出界,對手出界,A,,7,720,473,8,628,318,0
25,1,00:48:13,72339,72341,15,10,A,1,發短球,,1.0,2.0,,,,2.0,7,626,441,,,,,8,646,318,7,578,467,0
25,2,00:48:13,72341,72362,15,10,B,2,放小球,,,2.0,7.0,626.0,441.0,2.0,7,618,368,,,,,7,587,468,8,635,308,0
25,3,00:48:14,72362,72396,15,10,A,2,挑球,,1.0,2.0,7.0,618.0,368.0,1.0,9,483,627,,,,,7,600,352,8,635,481,0
25,4,00:48:15,72396,72412,15,10,B,3,殺球,,,1.0,9.0,483.0,627.0,2.0,6,810,303,對手落地致勝,落地致勝,B,,9,534,622,8,601,306,0
26,1,00:48:29,72735,72759,15,11,B,1,發短球,,1.0,2.0,,,,2.0,7,585,365,,,,,8,662,498,8,575,300,0
26,2,00:48:30,72759,72778,15,11,A,2,放小球,,,2.0,7.0,585.0,365.0,2.0,7,709,441,,,,,8,585,336,8,662,489,0
26,3,00:48:31,72778,72804,15,11,B,2,放小球,,,2.0,7.0,709.0,441.0,2.0,2,785,364,,,,,7,672,469,8,618,321,0
26,4,00:48:32,72804,72825,15,11,A,2,放小球,,1.0,2.0,2.0,785.0,364.0,2.0,2,826,412,,,,,8,749,338,8,694,487,0
26,5,00:48:33,72825,72854,15,11,B,2,挑球,,,2.0,2.0,826.0,412.0,1.0,4,744,262,,,,,2,787,432,8,714,332,0
26,6,00:48:34,72854,72873,15,11,A,2,點扣,,,1.0,4.0,744.0,262.0,2.0,5,479,479,,,,,9,728,269,8,750,507,0
26,7,00:48:34,72873,72896,15,11,B,2,擋小球,,1.0,2.0,5.0,479.0,479.0,1.0,1,506,355,,,,,8,531,510,9,692,259,0
26,8,00:48:35,72896,72948,15,11,A,3,推球,,,1.0,1.0,506.0,355.0,2.0,14,348,675,出界,對手出界,B,,8,541,337,8,589,516,0
28,1,00:50:34,75874,75890,17,11,A,1,發短球,,1.0,2.0,,,,2.0,7,719,453,,,,,8,626,316,8,732,532,0
28,2,00:50:35,75890,75915,17,11,B,3,放小球,,1.0,2.0,7.0,719.0,453.0,2.0,11,874,339,出界,對手出界,A,,8,748,487,8,625,311,0
29,1,00:50:49,76225,76243,18,11,A,1,發短球,,1.0,2.0,,,,2.0,7,566,475,,,,,8,654,316,8,561,550,0
29,2,00:50:49,76243,76261,18,11,B,2,推球,,1.0,2.0,7.0,566.0,475.0,1.0,8,561,283,,,,,8,592,497,8,648,311,0
29,3,00:50:50,76261,76279,18,11,A,2,切球,,,1.0,8.0,561.0,283.0,2.0,1,467,467,,,,,8,603,289,8,631,514,0
29,4,00:50:51,76279,76302,18,11,B,2,挑球,,1.0,2.0,1.0,467.0,467.0,1.0,3,526,260,,,,,8,507,491,8,572,293,0
29,5,00:50:52,76302,76313,18,11,A,2,殺球,,,1.0,3.0,526.0,260.0,2.0,8,628,510,,,,,9,567,267,8,602,524,0
29,6,00:50:52,76313,76329,18,11,B,2,擋小球,,,2.0,8.0,628.0,510.0,1.0,8,572,310,,,,,8,640,532,9,556,257,0
29,7,00:50:53,76329,76340,18,11,A,2,推球,,,1.0,8.0,572.0,310.0,1.0,8,714,514,,,,,8,601,305,8,593,542,0
29,8,00:50:53,76340,76351,18,11,B,2,平球,,,1.0,8.0,714.0,514.0,1.0,8,580,292,,,,,8,687,517,8,603,302,0
29,9,00:50:54,76351,76361,18,11,A,2,平球,,,1.0,8.0,580.0,292.0,1.0,8,675,485,,,,,8,597,296,8,705,519,0
29,10,00:50:54,76361,76379,18,11,B,3,平球,,1.0,1.0,8.0,675.0,485.0,2.0,16,382,367,未過網,對手未過網,A,,8,694,508,8,594,294,0
