rally,ball_round,time,frame_num,end_frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
2,5,00:30:00,54025,54054,0,2,B,2,挑球,,1.0,2.0,7.0,616.0,379.0,1.0,4.0,424.0,607.0,,,,,7.0,589.0,361.0,8.0,594.0,482.0,0
2,6,00:30:01,54054,54094,0,2,A,2,長球,1.0,,1.0,4.0,424.0,607.0,1.0,3.0,500.0,282.0,,,,,8.0,556.0,563.0,8.0,599.0,337.0,0
2,7,00:30:03,54094,54117,0,2,B,3,殺球,,,1.0,3.0,500.0,282.0,2.0,5.0,870.0,538.0,對手落地致勝,落地致勝,B,,3.0,525.0,285.0,8.0,634.0,524.0,0
3,1,00:30:26,54808,54863,0,3,B,1,未知球種,,,2.0,,,,2.0,,,,,,,1,,,,,,,0
3,2,00:30:28,54863,54888,0,3,A,2,放小球,,,2.0,,,,2.0,7.0,627.0,385.0,,,,,7.0,683.0,465.0,8.0,628.0,327.0,0
3,3,00:30:29,54888,54923,0,3,B,2,挑球,,1.0,2.0,7.0,627.0,385.0,1.0,9.0,493.0,605.0,,,,,7.0,605.0,369.0,8.0,646.0,476.0,0
3,4,00:30:30,54923,54943,0,3,A,2,切球,1.0,,1.0,9.0,493.0,605.0,2.0,8.0,740.0,332.0,,,,,8.0,573.0,593.0,8.0,615.0,325.0,0
3,5,00:30:31,54943,54972,0,3,B,2,放小球,,1.0,2.0,8.0,740.0,332.0,2.0,1.0,814.0,456.0,,,,,8.0,688.0,329.0,8.0,568.0,594.0,0
3,6,00:30:32,54972,54999,0,3,A,2,放小球,,,2.0,1.0,814.0,456.0,2.0,2.0,817.0,390.0,,,,,8.0,758.0,473.0,8.0,669.0,325.0,0
3,7,00:30:33,54999,55032,0,3,B,2,挑球,,1.0,2.0,2.0,817.0,390.0,1.0,4.0,452.0,608.0,,,,,2.0,778.0,364.0,8.0,710.0,501.0,0
3,8,00:30:34,55032,55067,0,3,A,2,長球,1.0,,1.0,4.0,452.0,608.0,1.0,6.0,750.0,294.0,,,,,8.0,577.0,595.0,8.0,675.0,343.0,0
3,9,00:30:35,55067,55091,0,3,B,2,切球,1.0,,1.0,6.0,750.0,294.0,2.0,2.0,482.0,459.0,,,,,8.0,694.0,309.0,8.0,606.0,565.0,0
3,10,00:30:36,55091,55120,0,3,A,2,放小球,,1.0,2.0,2.0,482.0,459.0,2.0,7.0,616.0,388.0,,,,,8.0,524.0,493.0,8.0,699.0,298.0,0
3,11,00:30:37,55120,55146,0,3,B,2,放小球,,,2.0,7.0,616.0,388.0,2.0,7.0,687.0,427.0,,,,,7.0,649.0,371.0,8.0,602.0,503.0,0
3,12,00:30:38,55146,55157,0,3,A,2,放小球,,,2.0,7.0,687.0,427.0,1.0,7.0,676.0,388.0,,,,,7.0,682.0,446.0,7.0,642.0,369.0,0
3,13,00:30:38,55157,55172,0,3,B,3,撲球,,1.0,1.0,7.0,676.0,388.0,2.0,7.0,606.0,452.0,對手落地致勝,落地致勝,B,,7.0,639.0,373.0,7.0,675.0,439.0,0
4,1,00:31:00,55807,55830,1,3,B,1,發短球,,1.0,2.0,,,,2.0,7.0,571.0,463.0,,,,,8.0,651.0,335.0,8.0,535.0,528.0,0
4,2,00:31:01,55830,55858,1,3,A,2,放小球,,1.0,2.0,7.0,571.0,463.0,2.0,2.0,774.0,389.0,,,,,8.0,607.0,480.0,8.0,625.0,332.0,0
4,3,00:31:01,55858,55904,1,3,B,2,挑球,,1.0,2.0,2.0,774.0,389.0,1.0,9.0,542.0,632.0,,,,,7.0,736.0,372.0,8.0,666.0,492.0,0
4,4,00:31:03,55904,55922,1,3,A,2,點扣,,,1.0,9.0,542.0,632.0,2.0,5.0,517.0,334.0,,,,,9.0,572.0,629.0,8.0,631.0,325.0,0
4,5,00:31:04,55922,55952,1,3,B,2,擋小球,,,2.0,5.0,517.0,334.0,2.0,2.0,449.0,462.0,,,,,8.0,551.0,327.0,9.0,580.0,605.0,0
4,6,00:31:05,55952,55978,1,3,A,2,放小球,,1.0,2.0,2.0,449.0,462.0,2.0,1.0,471.0,390.0,,,,,6.0,501.0,480.0,8.0,597.0,330.0,0
4,7,00:31:05,55978,56010,1,3,B,2,推球,,,2.0,1.0,471.0,390.0,1.0,5.0,842.0,591.0,,,,,1.0,516.0,362.0,8.0,562.0,488.0,0
4,8,00:31:07,56010,56037,1,3,A,2,切球,,,1.0,5.0,842.0,591.0,2.0,2.0,788.0,380.0,,,,,8.0,777.0,590.0,8.0,615.0,341.0,0
4,9,00:31:07,56037,56059,1,3,B,2,推球,,1.0,2.0,2.0,788.0,380.0,1.0,5.0,848.0,561.0,,,,,7.0,746.0,358.0,8.0,702.0,528.0,0
4,10,00:31:08,56059,56086,1,3,A,2,切球,,,1.0,5.0,848.0,561.0,2.0,2.0,793.0,398.0,,,,,8.0,775.0,555.0,8.0,709.0,342.0,0
4,11,00:31:09,56086,56108,1,3,B,2,放小球,,1.0,2.0,2.0,793.0,398.0,2.0,7.0,543.0,428.0,,,,,7.0,748.0,361.0,8.0,709.0,524.0,0
4,12,00:31:10,56108,56127,1,3,A,2,推球,,1.0,2.0,7.0,543.0,428.0,1.0,8.0,722.0,317.0,,,,,7.0,577.0,455.0,8.0,674.0,340.0,0
4,13,00:31:10,56127,56159,1,3,B,2,長球,1.0,,1.0,8.0,722.0,317.0,1.0,9.0,701.0,599.0,,,,,8.0,654.0,338.0,7.0,633.0,467.0,0
4,14,00:31:11,56159,56207,1,3,A,2,長球,,,1.0,9.0,701.0,599.0,1.0,9.0,672.0,285.0,,,,,8.0,714.0,564.0,8.0,659.0,319.0,0
4,15,00:31:13,56207,56239,1,3,B,2,長球,,,1.0,9.0,672.0,285.0,1.0,5.0,815.0,581.0,,,,,9.0,664.0,287.0,8.0,680.0,563.0,0
4,16,00:31:14,56239,56269,1,3,A,2,切球,,,1.0,5.0,815.0,581.0,2.0,2.0,798.0,388.0,,,,,8.0,728.0,574.0,8.0,646.0,305.0,0
4,17,00:31:15,56269,56302,1,3,B,2,挑球,,1.0,2.0,2.0,798.0,388.0,1.0,3.0,843.0,597.0,,,,,2.0,765.0,364.0,8.0,674.0,530.0,0
4,18,00:31:16,56302,56328,1,3,A,2,切球,,,1.0,3.0,843.0,597.0,2.0,2.0,801.0,367.0,,,,,9.0,772.0,601.0,8.0,693.0,336.0,0
4,19,00:31:17,56328,56377,1,3,B,3,挑球,,1.0,2.0,2.0,801.0,367.0,2.0,13.0,425.0,659.0,出界,對手出界,A,,6.0,772.0,346.0,8.0,682.0,552.0,0
5,1,00:31:39,56981,57008,2,3,A,1,發短球,,1.0,2.0,,,,2.0,7.0,651.0,371.0,,,,,8.0,619.0,493.0,8.0,712.0,322.0,0
5,2,00:31:40,57008,57040,2,3,B,2,放小球,,,2.0,7.0,651.0,371.0,2.0,2.0,455.0,429.0,,,,,7.0,711.0,357.0,8.0,638.0,504.0,0
5,3,00:31:41,57040,57079,2,3,A,2,挑球,,1.0,2.0,2.0,455.0,429.0,1.0,9.0,556.0,284.0,,,,,2.0,495.0,456.0,8.0,617.0,333.0,0
5,4,00:31:42,57079,57099,2,3,B,3,殺球,,,1.0,9.0,556.0,284.0,2.0,11.0,336.0,571.0,出界,對手出界,A,,9.0,570.0,289.0,8.0,613.0,508.0,0
6,1,00:31:58,57544,57574,3,3,A,1,發短球,,1.0,2.0,,,,2.0,7.0,571.0,375.0,,,,,8.0,652.0,500.0,8.0,567.0,321.0,0
6,2,00:31:59,57574,57613,3,3,B,2,挑球,,,2.0,7.0,571.0,375.0,1.0,4.0,413.0,612.0,,,,,8.0,559.0,350.0,8.0,654.0,503.0,0
6,3,00:32:00,57613,57634,3,3,A,2,點扣,,,1.0,4.0,413.0,612.0,2.0,6.0,783.0,324.0,,,,,9.0,508.0,609.0,8.0,619.0,331.0,0
6,4,00:32:01,57634,57665,3,3,B,2,擋小球,,1.0,2.0,6.0,783.0,324.0,2.0,1.0,783.0,441.0,,,,,8.0,670.0,325.0,9.0,497.0,619.0,0
6,5,00:32:02,57665,57692,3,3,A,2,放小球,,,2.0,1.0,783.0,441.0,2.0,2.0,810.0,404.0,,,,,7.0,752.0,462.0,8.0,713.0,330.0,0
6,6,00:32:03,57692,57734,3,3,B,2,挑球,,1.0,2.0,2.0,810.0,404.0,1.0,3.0,875.0,610.0,,,,,2.0,771.0,370.0,8.0,726.0,482.0,0
6,7,00:32:04,57734,57761,3,3,A,2,切球,,,1.0,3.0,875.0,610.0,2.0,2.0,779.0,363.0,,,,,3.0,816.0,605.0,8.0,664.0,332.0,0
6,8,00:32:05,57761,57791,3,3,B,2,推球,,1.0,2.0,2.0,779.0,363.0,1.0,5.0,798.0,576.0,,,,,8.0,744.0,347.0,8.0,703.0,538.0,0
6,9,00:32:06,57791,57820,3,3,A,2,切球,,,1.0,5.0,798.0,576.0,2.0,1.0,472.0,361.0,,,,,8.0,753.0,586.0,8.0,676.0,326.0,0
6,10,00:32:07,57820,57857,3,3,B,2,挑球,,,2.0,1.0,472.0,361.0,1.0,9.0,779.0,616.0,,,,,5.0,520.0,350.0,8.0,655.0,545.0,0
6,11,00:32:08,57857,57883,3,3,A,2,切球,,,1.0,9.0,779.0,616.0,2.0,1.0,475.0,371.0,,,,,9.0,741.0,614.0,8.0,612.0,322.0,0
6,12,00:32:09,57883,57914,3,3,B,3,放小球,,,2.0,1.0,475.0,371.0,2.0,10.0,402.0,440.0,出界,對手出界,A,,5.0,523.0,349.0,8.0,640.0,564.0,0
7,1,00:32:27,58428,58450,4,3,A,1,發短球,,1.0,2.0,,,,2.0,7.0,661.0,361.0,,,,,8.0,619.0,494.0,8.0,699.0,322.0,0
7,2,00:32:28,58450,58487,4,3,B,2,挑球,,,2.0,7.0,661.0,361.0,1.0,4.0,446.0,605.0,,,,,7.0,708.0,355.0,8.0,637.0,502.0,0
7,3,00:32:29,58487,58505,4,3,A,2,點扣,1.0,,1.0,4.0,446.0,605.0,2.0,6.0,796.0,322.0,,,,,9.0,540.0,598.0,8.0,613.0,322.0,0
7,4,00:32:30,58505,58534,4,3,B,2,擋小球,,1.0,2.0,6.0,796.0,322.0,2.0,7.0,656.0,452.0,,,,,8.0,608.0,323.0,9.0,497.0,614.0,0
7,5,00:32:31,58534,58561,4,3,A,2,放小球,,,2.0,7.0,656.0,452.0,2.0,7.0,651.0,396.0,,,,,8.0,617.0,483.0,8.0,686.0,333.0,0
7,6,00:32:32,58561,58595,4,3,B,2,挑球,,,2.0,7.0,651.0,396.0,1.0,4.0,434.0,610.0,,,,,7.0,652.0,372.0,8.0,657.0,482.0,0
7,7,00:32:33,58595,58628,4,3,A,2,長球,,,1.0,4.0,434.0,610.0,1.0,9.0,699.0,288.0,,,,,9.0,547.0,598.0,8.0,615.0,338.0,0
7,8,00:32:34,58628,58675,4,3,B,2,長球,1.0,,1.0,9.0,699.0,288.0,1.0,9.0,755.0,612.0,,,,,8.0,655.0,304.0,8.0,631.0,558.0,0
7,9,00:32:35,58675,58693,4,3,A,2,點扣,,,1.0,9.0,755.0,612.0,2.0,6.0,785.0,328.0,,,,,9.0,722.0,617.0,8.0,644.0,319.0,0
7,10,00:32:36,58693,58721,4,3,B,2,擋小球,,1.0,2.0,6.0,785.0,328.0,2.0,1.0,837.0,456.0,,,,,8.0,701.0,328.0,8.0,718.0,577.0,0
7,11,00:32:37,58721,58762,4,3,A,3,挑球,,,2.0,1.0,837.0,456.0,2.0,4.0,767.0,275.0,落點判斷失誤,對手落點判斷失誤,A,,1.0,790.0,464.0,8.0,700.0,322.0,0
8,1,00:32:56,59305,59369,5,3,A,1,未知球種,,,2.0,,,,2.0,,,,,,,1,,,,,,,0
8,2,00:32:58,59369,59402,5,3,B,2,挑球,,1.0,2.0,,,,1.0,4.0,411.0,608.0,,,,,7.0,545.0,355.0,8.0,653.0,500.0,0
8,3,00:33:00,59402,59429,5,3,A,2,切球,1.0,,1.0,4.0,411.0,608.0,2.0,1.0,480.0,360.0,,,,,8.0,519.0,582.0,8.0,586.0,330.0,0
8,4,00:33:00,59429,59459,5,3,B,2,放小球,,,2.0,1.0,480.0,360.0,2.0,2.0,469.0,424.0,,,,,5.0,501.0,347.0,8.0,524.0,566.0,0
8,5,00:33:01,59459,59494,5,3,A,2,挑球,,1.0,2.0,2.0,469.0,424.0,1.0,3.0,493.0,290.0,,,,,7.0,509.0,448.0,8.0,568.0,338.0,0
8,6,00:33:03,59494,59509,5,3,B,2,點扣,,,1.0,3.0,493.0,290.0,2.0,6.0,467.0,498.0,,,,,3.0,528.0,286.0,8.0,622.0,509.0,0
8,7,00:33:03,59509,59534,5,3,A,2,擋小球,,1.0,2.0,6.0,467.0,498.0,2.0,1.0,506.0,356.0,,,,,8.0,623.0,507.0,3.0,530.0,285.0,0
8,8,00:33:04,59534,59572,5,3,B,2,挑球,,,2.0,1.0,506.0,356.0,1.0,9.0,739.0,605.0,,,,,8.0,556.0,349.0,8.0,587.0,511.0,0
8,9,00:33:05,59572,59593,5,3,A,2,點扣,,,1.0,9.0,739.0,605.0,2.0,6.0,813.0,330.0,,,,,9.0,702.0,602.0,8.0,631.0,318.0,0
8,10,00:33:06,59593,59615,5,3,B,2,防守回抽,,1.0,2.0,6.0,813.0,330.0,1.0,5.0,851.0,543.0,,,,,6.0,757.0,326.0,8.0,663.0,570.0,0
8,11,00:33:07,59615,59639,5,3,A,2,切球,,,1.0,5.0,851.0,543.0,2.0,2.0,766.0,373.0,,,,,8.0,779.0,567.0,8.0,676.0,322.0,0
8,12,00:33:07,59639,59677,5,3,B,2,挑球,,1.0,2.0,2.0,766.0,373.0,1.0,9.0,503.0,618.0,,,,,6.0,756.0,343.0,8.0,714.0,542.0,0
8,13,00:33:09,59677,59695,5,3,A,2,點扣,1.0,,1.0,9.0,503.0,618.0,2.0,5.0,499.0,328.0,,,,,8.0,601.0,596.0,8.0,647.0,328.0,0
8,14,00:33:09,59695,59726,5,3,B,2,擋小球,,,2.0,5.0,499.0,328.0,2.0,2.0,431.0,452.0,,,,,8.0,547.0,327.0,8.0,561.0,592.0,0
8,15,00:33:10,59726,59763,5,3,A,2,挑球,,1.0,2.0,2.0,431.0,452.0,1.0,3.0,491.0,285.0,,,,,6.0,464.0,474.0,8.0,595.0,328.0,0
8,16,00:33:12,59763,59782,5,3,B,2,點扣,,,1.0,3.0,491.0,285.0,2.0,8.0,746.0,490.0,,,,,3.0,533.0,280.0,8.0,595.0,505.0,0
8,17,00:33:12,59782,59803,5,3,A,2,防守回抽,,,2.0,8.0,746.0,490.0,1.0,6.0,748.0,292.0,,,,,8.0,689.0,505.0,5.0,533.0,292.0,0
8,18,00:33:13,59803,59839,5,3,B,2,長球,,1.0,1.0,6.0,748.0,292.0,1.0,3.0,812.0,613.0,,,,,8.0,665.0,316.0,8.0,694.0,514.0,0
8,19,00:33:14,59839,59863,5,3,A,2,切球,,,1.0,3.0,812.0,613.0,2.0,2.0,792.0,359.0,,,,,9.0,777.0,599.0,8.0,647.0,315.0,0
8,20,00:33:15,59863,59892,5,3,B,2,放小球,,1.0,2.0,2.0,792.0,359.0,2.0,1.0,823.0,443.0,,,,,6.0,760.0,346.0,8.0,713.0,555.0,0
8,21,00:33:16,59892,59929,5,3,A,2,挑球,,,2.0,1.0,823.0,443.0,1.0,3.0,541.0,289.0,,,,,1.0,781.0,462.0,8.0,697.0,335.0,0
8,22,00:33:17,59929,59966,5,3,B,2,長球,,,1.0,3.0,541.0,289.0,1.0,9.0,552.0,626.0,,,,,9.0,568.0,289.0,8.0,652.0,506.0,0
8,23,00:33:18,59966,59996,5,3,A,2,長球,,,1.0,9.0,552.0,626.0,1.0,6.0,764.0,292.0,,,,,9.0,574.0,614.0,8.0,620.0,315.0,0
8,24,00:33:19,59996,60045,5,3,B,2,長球,1.0,,1.0,6.0,764.0,292.0,1.0,9.0,799.0,623.0,,,,,8.0,686.0,317.0,8.0,651.0,565.0,0
8,25,00:33:21,60045,60074,5,3,A,2,長球,,,1.0,9.0,799.0,623.0,1.0,4.0,757.0,285.0,,,,,9.0,757.0,622.0,8.0,642.0,313.0,0
8,26,00:33:22,60074,60119,5,3,B,2,長球,1.0,,1.0,4.0,757.0,285.0,1.0,3.0,870.0,616.0,,,,,8.0,685.0,315.0,8.0,694.0,555.0,0
8,27,00:33:23,60119,60149,5,3,A,2,切球,,,1.0,3.0,870.0,616.0,2.0,1.0,463.0,370.0,,,,,3.0,806.0,605.0,8.0,647.0,314.0,0
8,28,00:33:24,60149,60186,5,3,B,2,挑球,,,2.0,1.0,463.0,370.0,1.0,6.0,396.0,595.0,,,,,1.0,512.0,361.0,8.0,672.0,538.0,0
8,29,00:33:26,60186,60221,5,3,A,2,長球,1.0,,1.0,6.0,396.0,595.0,1.0,6.0,783.0,293.0,,,,,8.0,478.0,594.0,8.0,564.0,334.0,0
8,30,00:33:27,60221,60246,5,3,B,2,切球,1.0,,1.0,6.0,783.0,293.0,2.0,1.0,782.0,454.0,,,,,8.0,680.0,308.0,8.0,586.0,549.0,0
8,31,00:33:28,60246,60278,5,3,A,2,放小球,,,2.0,1.0,782.0,454.0,2.0,2.0,807.0,395.0,,,,,8.0,739.0,487.0,8.0,715.0,308.0,0
8,32,00:33:29,60278,60325,5,3,B,3,挑球,,1.0,2.0,2.0,807.0,395.0,2.0,2.0,822.0,403.0,未過網,對手未過網,A,,2.0,775.0,371.0,8.0,721.0,492.0,0
9,1,00:34:05,61356,61403,5,4,A,1,未知球種,,,2.0,,,,2.0,,,,,,,1,,,,,,,0
9,2,00:34:06,61403,61433,5,4,B,2,挑球,,1.0,2.0,,,,1.0,4.0,428.0,603.0,,,,,8.0,670.0,352.0,8.0,625.0,510.0,0
9,3,00:34:07,61433,61466,5,4,A,2,長球,1.0,,1.0,4.0,428.0,603.0,1.0,9.0,679.0,290.0,,,,,8.0,576.0,552.0,8.0,615.0,334.0,0
9,4,00:34:08,61466,61490,5,4,B,2,切球,,,1.0,9.0,679.0,290.0,2.0,7.0,552.0,470.0,,,,,8.0,657.0,302.0,8.0,606.0,555.0,0
9,5,00:34:09,61490,61521,5,4,A,2,放小球,,1.0,2.0,7.0,552.0,470.0,2.0,7.0,635.0,382.0,,,,,8.0,694.0,518.0,8.0,657.0,302.0,0
9,6,00:34:10,61521,61574,5,4,B,2,挑球,,,2.0,7.0,635.0,382.0,1.0,9.0,636.0,612.0,,,,,7.0,656.0,366.0,8.0,632.0,490.0,0
9,7,00:34:12,61574,61590,5,4,A,2,殺球,,,1.0,9.0,636.0,612.0,2.0,8.0,621.0,329.0,,,,,9.0,648.0,606.0,8.0,625.0,321.0,0
9,8,00:34:13,61590,61608,5,4,B,2,擋小球,,,2.0,8.0,621.0,329.0,1.0,8.0,570.0,499.0,,,,,8.0,605.0,317.0,8.0,657.0,570.0,0
9,9,00:34:13,61608,61622,5,4,A,2,殺球,,,1.0,8.0,570.0,499.0,2.0,6.0,751.0,315.0,,,,,8.0,604.0,521.0,8.0,619.0,320.0,0
9,10,00:34:14,61622,61644,5,4,B,2,防守回挑,,1.0,2.0,6.0,751.0,315.0,1.0,8.0,662.0,547.0,,,,,8.0,606.0,317.0,8.0,642.0,537.0,0
9,11,00:34:14,61644,61658,5,4,A,3,殺球,,,1.0,8.0,662.0,547.0,2.0,11.0,831.0,319.0,出界,對手出界,B,,8.0,662.0,538.0,8.0,635.0,314.0,0
10,1,00:34:40,62428,62730,5,5,B,1,未知球種,,,2.0,,,,,,,,,,,1,,,,,,,0
10,2,00:34:40,62428,62465,5,5,A,2,未知球種,,,,,,,2.0,,,,,,,1,,,,,,,0
10,3,00:34:42,62465,62503,5,5,B,2,挑球,,1.0,2.0,,,,1.0,4.0,437.0,608.0,,,,,6.0,752.0,352.0,8.0,679.0,496.0,0
10,4,00:34:43,62503,62519,5,5,A,2,點扣,1.0,,1.0,4.0,437.0,608.0,2.0,5.0,508.0,329.0,,,,,8.0,583.0,583.0,8.0,637.0,338.0,0
10,5,00:34:43,62519,62551,5,5,B,2,擋小球,,,2.0,5.0,508.0,329.0,2.0,2.0,448.0,437.0,,,,,8.0,535.0,325.0,8.0,535.0,590.0,0
10,6,00:34:45,62551,62579,5,5,A,2,放小球,,1.0,2.0,2.0,448.0,437.0,2.0,1.0,482.0,393.0,,,,,6.0,496.0,475.0,8.0,587.0,328.0,0
10,7,00:34:45,62579,62605,5,5,B,2,放小球,,,2.0,1.0,482.0,393.0,2.0,2.0,449.0,418.0,,,,,1.0,517.0,365.0,8.0,553.0,475.0,0
10,8,00:34:46,62605,62660,5,5,A,2,挑球,,1.0,2.0,2.0,449.0,418.0,1.0,9.0,704.0,290.0,,,,,2.0,495.0,441.0,1.0,524.0,360.0,0
10,9,00:34:48,62660,62688,5,5,B,2,切球,,,1.0,9.0,704.0,290.0,2.0,1.0,851.0,452.0,,,,,8.0,683.0,293.0,8.0,677.0,530.0,0
10,10,00:34:49,62688,62722,5,5,A,3,放小球,,,2.0,1.0,851.0,452.0,2.0,16.0,861.0,408.0,未過網,對手未過網,B,,8.0,750.0,524.0,8.0,707.0,302.0,0
11,1,00:35:30,63900,63924,5,6,B,1,發短球,,1.0,2.0,,,,2.0,7.0,570.0,456.0,,,,,8.0,641.0,336.0,8.0,532.0,533.0,0
11,2,00:35:30,63924,63953,5,6,A,2,放小球,,1.0,2.0,7.0,570.0,456.0,2.0,2.0,799.0,397.0,,,,,7.0,588.0,470.0,8.0,633.0,333.0,0
11,3,00:35:31,63953,64001,5,6,B,2,挑球,,1.0,2.0,2.0,799.0,397.0,1.0,9.0,611.0,629.0,,,,,2.0,754.0,372.0,8.0,673.0,497.0,0
11,4,00:35:33,64001,64017,5,6,A,2,點扣,,,1.0,9.0,611.0,629.0,2.0,8.0,541.0,333.0,,,,,9.0,616.0,629.0,8.0,626.0,322.0,0
11,5,00:35:33,64017,64045,5,6,B,2,擋小球,,,2.0,8.0,541.0,333.0,2.0,2.0,475.0,463.0,,,,,8.0,572.0,329.0,8.0,602.0,590.0,0
11,6,00:35:34,64045,64070,5,6,A,2,挑球,,1.0,2.0,2.0,475.0,463.0,1.0,5.0,504.0,297.0,,,,,8.0,516.0,481.0,8.0,605.0,327.0,0
11,7,00:35:35,64070,64093,5,6,B,2,切球,,,1.0,5.0,504.0,297.0,2.0,1.0,800.0,471.0,,,,,8.0,563.0,302.0,8.0,594.0,505.0,0
11,8,00:35:36,64093,64123,5,6,A,2,放小球,,,2.0,1.0,800.0,471.0,1.0,7.0,734.0,354.0,,,,,8.0,768.0,492.0,5.0,532.0,301.0,0
11,9,00:35:37,64123,64133,5,6,B,3,撲球,,,1.0,7.0,734.0,354.0,2.0,8.0,690.0,573.0,對手落地致勝,落地致勝,B,,8.0,702.0,347.0,8.0,746.0,505.0,0
12,1,00:36:00,64811,64855,6,6,B,1,未知球種,,,2.0,,,,2.0,,,,,,,1,,,,,,,0
12,2,00:36:01,64855,64874,6,6,A,2,推球,,1.0,2.0,,,,1.0,6.0,757.0,306.0,,,,,8.0,722.0,476.0,8.0,630.0,327.0,0
12,3,00:36:02,64874,64894,6,6,B,2,切球,1.0,,1.0,6.0,757.0,306.0,2.0,7.0,764.0,449.0,,,,,8.0,661.0,317.0,8.0,721.0,486.0,0
12,4,00:36:03,64894,64910,6,6,A,2,推球,,,2.0,7.0,764.0,449.0,1.0,6.0,779.0,296.0,,,,,8.0,741.0,484.0,8.0,650.0,311.0,0
12,5,00:36:03,64910,64942,6,6,B,2,長球,,1.0,1.0,6.0,779.0,296.0,1.0,9.0,552.0,608.0,,,,,8.0,656.0,319.0,8.0,730.0,485.0,0
12,6,00:36:04,64942,64965,6,6,A,3,點扣,,,1.0,9.0,552.0,608.0,2.0,6.0,812.0,331.0,對手落地致勝,落地致勝,A,,8.0,644.0,579.0,8.0,650.0,314.0,0
13,1,00:36:22,65461,65524,6,7,A,1,未知球種,,,2.0,,,,2.0,,,,,,,1,,,,,,,0
13,2,00:36:24,65524,65548,6,7,B,2,放小球,,,2.0,,,,2.0,1.0,774.0,428.0,,,,,7.0,577.0,357.0,8.0,657.0,499.0,0
