rally,ball_round,time,frame_num,end_frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
2,4,00:09:47,17632,17658.0,2,0,B,2,放小球,,,2.0,5.0,497.0,366.0,2.0,2.0,454.0,486.0,,,,,8.0,605.0,365.0,8.0,593.0,559.0,0
2,5,00:09:48,17658,17687.0,2,0,A,2,勾球,,1.0,2.0,2.0,454.0,486.0,2.0,2.0,800.0,415.0,,,,,6.0,487.0,517.0,8.0,597.0,352.0,0
2,6,00:09:49,17687,17728.0,2,0,B,2,挑球,,1.0,2.0,2.0,800.0,415.0,1.0,9.0,510.0,634.0,,,,,7.0,695.0,392.0,8.0,586.0,524.0,0
2,7,00:09:50,17728,17776.0,2,0,A,2,長球,1.0,,1.0,9.0,510.0,634.0,2.0,14.0,442.0,313.0,,,,,9.0,509.0,631.0,8.0,649.0,354.0,0
2,8,00:09:52,17776,17802.0,2,0,B,2,後場抽平球,,,2.0,14.0,442.0,313.0,1.0,8.0,619.0,532.0,,,,,3.0,490.0,321.0,8.0,562.0,558.0,0
2,9,00:09:53,17802,17812.0,2,0,A,3,殺球,,,1.0,8.0,619.0,532.0,2.0,8.0,744.0,361.0,對手落地致勝,落地致勝,A,,8.0,562.0,539.0,8.0,556.0,326.0,0
3,1,00:10:13,18411,18491.0,2,1,A,1,發長球,,1.0,2.0,,,,1.0,3.0,505.0,318.0,,,,,8.0,652.0,517.0,8.0,572.0,347.0,0
3,2,00:10:16,18491,18508.0,2,1,B,2,點扣,,,1.0,3.0,505.0,318.0,2.0,6.0,414.0,556.0,,,,,9.0,544.0,321.0,8.0,606.0,549.0,0
3,3,00:10:16,18508,18537.0,2,1,A,2,防守回挑,,1.0,2.0,6.0,414.0,556.0,1.0,5.0,447.0,334.0,,,,,8.0,573.0,561.0,8.0,555.0,324.0,0
3,4,00:10:17,18537,18551.0,2,1,B,2,點扣,,,1.0,5.0,447.0,334.0,2.0,8.0,650.0,556.0,,,,,5.0,524.0,330.0,8.0,538.0,564.0,0
3,5,00:10:18,18551,18574.0,2,1,A,2,防守回抽,,,2.0,8.0,650.0,556.0,1.0,7.0,702.0,391.0,,,,,8.0,575.0,574.0,5.0,503.0,334.0,0
3,6,00:10:19,18574,18595.0,2,1,B,2,放小球,,1.0,1.0,7.0,702.0,391.0,2.0,7.0,753.0,495.0,,,,,8.0,658.0,368.0,8.0,613.0,578.0,0
3,7,00:10:19,18595,18597.0,2,1,A,3,挑球,,,2.0,7.0,753.0,495.0,2.0,7.0,748.0,492.0,未過網,對手未過網,B,,8.0,725.0,549.0,8.0,690.0,362.0,0
4,1,00:10:35,19072,19091.0,3,1,B,1,發短球,,1.0,2.0,,,,2.0,7.0,576.0,479.0,,,,,8.0,654.0,363.0,8.0,527.0,536.0,0
4,2,00:10:36,19091,19130.0,3,1,A,2,挑球,,,2.0,7.0,576.0,479.0,1.0,9.0,733.0,313.0,,,,,8.0,544.0,518.0,8.0,644.0,353.0,0
4,3,00:10:37,19130,19139.0,3,1,B,3,點扣,1.0,,1.0,9.0,733.0,313.0,2.0,2.0,786.0,436.0,掛網,對手掛網,A,,9.0,722.0,315.0,8.0,663.0,543.0,0
5,1,00:10:57,19714,19740.0,3,2,A,1,發短球,,1.0,2.0,,,,2.0,8.0,703.0,387.0,,,,,8.0,623.0,522.0,8.0,724.0,348.0,0
5,2,00:10:58,19740,19773.0,3,2,B,2,挑球,,1.0,2.0,8.0,703.0,387.0,1.0,6.0,433.0,617.0,,,,,8.0,703.0,369.0,8.0,620.0,530.0,0
5,3,00:10:59,19773,19808.0,3,2,A,2,長球,1.0,,1.0,6.0,433.0,617.0,1.0,3.0,479.0,309.0,,,,,9.0,482.0,619.0,8.0,615.0,350.0,0
5,4,00:11:00,19808,19826.0,3,2,B,2,切球,,,1.0,3.0,479.0,309.0,2.0,1.0,803.0,497.0,,,,,3.0,525.0,311.0,8.0,578.0,571.0,0
5,5,00:11:00,19826,19844.0,3,2,A,2,推球,,,2.0,1.0,803.0,497.0,1.0,6.0,788.0,344.0,,,,,8.0,669.0,554.0,9.0,541.0,316.0,0
5,6,00:11:01,19844,19865.0,3,2,B,2,擋小球,,1.0,1.0,6.0,788.0,344.0,2.0,1.0,833.0,470.0,,,,,8.0,686.0,349.0,8.0,702.0,543.0,0
5,7,00:11:02,19865,19899.0,3,2,A,2,推球,,,2.0,1.0,833.0,470.0,1.0,3.0,494.0,315.0,,,,,8.0,755.0,526.0,8.0,711.0,343.0,0
5,8,00:11:03,19899,19917.0,3,2,B,2,過度切球,,,1.0,3.0,494.0,315.0,2.0,2.0,432.0,501.0,,,,,8.0,547.0,324.0,8.0,639.0,538.0,0
5,9,00:11:03,19917,19941.0,3,2,A,2,放小球,,1.0,2.0,2.0,432.0,501.0,2.0,7.0,621.0,400.0,,,,,8.0,545.0,545.0,8.0,577.0,331.0,0
5,10,00:11:04,19941,19976.0,3,2,B,2,挑球,,1.0,2.0,7.0,621.0,400.0,1.0,4.0,403.0,625.0,,,,,8.0,572.0,374.0,8.0,571.0,550.0,0
5,11,00:11:05,19976,19997.0,3,2,A,2,點扣,1.0,,1.0,4.0,403.0,625.0,2.0,5.0,457.0,352.0,,,,,4.0,433.0,627.0,8.0,613.0,347.0,0
5,12,00:11:06,19997,20020.0,3,2,B,2,勾球,,,2.0,5.0,457.0,352.0,2.0,7.0,767.0,469.0,,,,,8.0,551.0,351.0,8.0,494.0,600.0,0
5,13,00:11:07,20020,20049.0,3,2,A,2,勾球,,,2.0,7.0,767.0,469.0,2.0,1.0,460.0,403.0,,,,,8.0,678.0,535.0,8.0,599.0,343.0,0
5,14,00:11:08,20049,20088.0,3,2,B,2,挑球,,,2.0,1.0,460.0,403.0,1.0,4.0,395.0,623.0,,,,,7.0,545.0,391.0,8.0,620.0,531.0,0
5,15,00:11:09,20088,20125.0,3,2,A,2,長球,1.0,,1.0,4.0,395.0,623.0,1.0,3.0,486.0,317.0,,,,,4.0,427.0,622.0,8.0,589.0,355.0,0
5,16,00:11:10,20125,20139.0,3,2,B,2,殺球,,,1.0,3.0,486.0,317.0,2.0,8.0,504.0,554.0,,,,,3.0,510.0,317.0,8.0,585.0,582.0,0
5,17,00:11:11,20139,20169.0,3,2,A,2,擋小球,,1.0,2.0,8.0,504.0,554.0,2.0,7.0,698.0,392.0,,,,,8.0,594.0,577.0,3.0,467.0,308.0,0
5,18,00:11:12,20169,20206.0,3,2,B,2,推球,,1.0,2.0,7.0,698.0,392.0,1.0,4.0,442.0,627.0,,,,,8.0,658.0,363.0,8.0,616.0,561.0,0
5,19,00:11:13,20206,20233.0,3,2,A,2,過度切球,,1.0,1.0,4.0,442.0,627.0,2.0,5.0,495.0,383.0,,,,,8.0,539.0,616.0,8.0,629.0,345.0,0
5,20,00:11:14,20233,20266.0,3,2,B,2,推球,,,2.0,5.0,495.0,383.0,1.0,4.0,383.0,625.0,,,,,8.0,572.0,363.0,8.0,614.0,572.0,0
5,21,00:11:15,20266,20308.0,3,2,A,2,長球,1.0,,1.0,4.0,383.0,625.0,1.0,9.0,534.0,312.0,,,,,4.0,439.0,620.0,8.0,606.0,350.0,0
5,22,00:11:16,20308,20323.0,3,2,B,3,殺球,,,1.0,9.0,534.0,312.0,2.0,5.0,874.0,564.0,對手落地致勝,落地致勝,B,,9.0,560.0,314.0,8.0,607.0,573.0,0
6,1,00:11:41,21037,,4,2,B,1,未知球種,,,2.0,,,,2.0,,,,,,,1,,,,,,,0
6,2,00:11:42,21067,21080.0,4,2,A,2,放小球,,,2.0,,,,2.0,8.0,606.0,378.0,,,,,7.0,655.0,499.0,8.0,605.0,360.0,0
6,3,00:11:42,21080,21119.0,4,2,B,2,挑球,,1.0,2.0,8.0,606.0,378.0,1.0,6.0,425.0,618.0,,,,,8.0,601.0,366.0,8.0,662.0,514.0,0
6,4,00:11:43,21119,21137.0,4,2,A,2,過度切球,1.0,,1.0,6.0,425.0,618.0,2.0,5.0,490.0,361.0,,,,,8.0,572.0,610.0,8.0,571.0,358.0,0
6,5,00:11:44,21137,21163.0,4,2,B,2,放小球,,,2.0,5.0,490.0,361.0,2.0,7.0,645.0,495.0,,,,,8.0,537.0,361.0,8.0,561.0,605.0,0
6,6,00:11:45,21163,21200.0,4,2,A,3,放小球,,,2.0,7.0,645.0,495.0,2.0,2.0,788.0,432.0,對手落地致勝,落地致勝,A,,8.0,566.0,520.0,8.0,588.0,352.0,0
7,1,00:12:07,21820,21841.0,4,3,A,1,發短球,,1.0,2.0,,,,2.0,8.0,559.0,387.0,,,,,8.0,655.0,514.0,8.0,574.0,351.0,0
7,2,00:12:08,21841,21867.0,4,3,B,2,勾球,,,2.0,8.0,559.0,387.0,2.0,1.0,801.0,476.0,,,,,8.0,588.0,368.0,8.0,627.0,526.0,0
7,3,00:12:08,21867,21902.0,4,3,A,2,挑球,,,2.0,1.0,801.0,476.0,1.0,4.0,766.0,315.0,,,,,8.0,716.0,518.0,8.0,647.0,345.0,0
7,4,00:12:10,21902,21916.0,4,3,B,2,點扣,1.0,,1.0,4.0,766.0,315.0,2.0,5.0,872.0,562.0,,,,,9.0,730.0,313.0,8.0,672.0,549.0,0
7,5,00:12:10,21916,21946.0,4,3,A,2,勾球,,,2.0,5.0,872.0,562.0,2.0,7.0,589.0,396.0,,,,,8.0,684.0,567.0,9.0,734.0,311.0,0
7,6,00:12:11,21946,21983.0,4,3,B,2,挑球,,,2.0,7.0,589.0,396.0,1.0,9.0,777.0,645.0,,,,,8.0,652.0,374.0,8.0,712.0,559.0,0
7,7,00:12:12,21983,22005.0,4,3,A,2,過度切球,,,1.0,9.0,777.0,645.0,2.0,7.0,758.0,391.0,,,,,9.0,674.0,622.0,8.0,666.0,352.0,0
7,8,00:12:13,22005,22036.0,4,3,B,2,推球,,1.0,2.0,7.0,758.0,391.0,1.0,8.0,483.0,601.0,,,,,8.0,696.0,364.0,8.0,690.0,598.0,0
7,9,00:12:14,22036,22076.0,4,3,A,2,長球,1.0,,1.0,8.0,483.0,601.0,1.0,3.0,475.0,316.0,,,,,8.0,512.0,603.0,8.0,647.0,348.0,0
7,10,00:12:15,22076,22122.0,4,3,B,2,長球,,,1.0,3.0,475.0,316.0,1.0,4.0,389.0,629.0,,,,,3.0,521.0,314.0,8.0,580.0,561.0,0
7,11,00:12:17,22122,22157.0,4,3,A,2,長球,1.0,,1.0,4.0,389.0,629.0,1.0,3.0,477.0,315.0,,,,,4.0,394.0,628.0,8.0,600.0,343.0,0
7,12,00:12:18,22157,22174.0,4,3,B,3,殺球,,,1.0,3.0,477.0,315.0,2.0,5.0,873.0,548.0,對手落地致勝,落地致勝,B,,3.0,504.0,315.0,8.0,558.0,587.0,0
9,1,00:13:00,23402,23433.0,5,4,A,1,發長球,,1.0,2.0,,,,1.0,9.0,702.0,315.0,,,,,8.0,622.0,519.0,8.0,725.0,349.0,0
9,2,00:13:01,23433,23449.0,5,4,B,2,過度切球,,,1.0,9.0,702.0,315.0,2.0,7.0,758.0,500.0,,,,,9.0,715.0,312.0,8.0,638.0,536.0,0
9,3,00:13:01,23449,23476.0,5,4,A,2,勾球,,,2.0,7.0,758.0,500.0,2.0,7.0,532.0,393.0,,,,,8.0,653.0,547.0,9.0,687.0,317.0,0
9,4,00:13:02,23476,23512.0,5,4,B,2,挑球,,,2.0,7.0,532.0,393.0,1.0,4.0,433.0,625.0,,,,,8.0,585.0,376.0,8.0,619.0,553.0,0
9,5,00:13:03,23512,23531.0,5,4,A,3,殺球,1.0,,1.0,4.0,433.0,625.0,2.0,11.0,875.0,339.0,出界,對手出界,B,,4.0,444.0,626.0,8.0,612.0,349.0,0
10,1,00:13:21,24040,24059.0,5,5,B,1,發短球,,1.0,2.0,,,,2.0,7.0,695.0,462.0,,,,,8.0,618.0,358.0,8.0,700.0,537.0,0
10,2,00:13:21,24059,24082.0,5,5,A,3,放小球,,,2.0,7.0,695.0,462.0,2.0,7.0,585.0,450.0,掛網,對手掛網,B,,7.0,681.0,499.0,8.0,628.0,354.0,0
11,1,00:13:49,24898,24916.0,6,5,B,1,發短球,,1.0,2.0,,,,2.0,7.0,588.0,474.0,,,,,8.0,666.0,354.0,8.0,533.0,532.0,0
11,2,00:13:50,24916,24940.0,6,5,A,2,放小球,,,2.0,7.0,588.0,474.0,2.0,7.0,583.0,410.0,,,,,7.0,558.0,508.0,8.0,643.0,356.0,0
11,3,00:13:51,24940,24977.0,6,5,B,2,推球,,,2.0,7.0,583.0,410.0,1.0,9.0,801.0,621.0,,,,,8.0,604.0,387.0,8.0,609.0,511.0,0
11,4,00:13:52,24977,24999.0,6,5,A,2,過度切球,,,1.0,9.0,801.0,621.0,2.0,6.0,767.0,383.0,,,,,8.0,698.0,613.0,8.0,664.0,355.0,0
11,5,00:13:53,24999,25019.0,6,5,B,3,放小球,,1.0,2.0,6.0,767.0,383.0,2.0,7.0,682.0,438.0,掛網,對手掛網,A,,8.0,707.0,366.0,8.0,708.0,592.0,0
12,1,00:14:16,25683,,6,6,A,1,未知球種,,,2.0,,,,,,,,,,,1,,,,,,,0
12,2,00:14:16,25683,,6,6,B,2,未知球種,,,2.0,,,,2.0,,,,,,,1,,,,,,,0
12,3,00:14:21,25850,25878.0,6,6,A,2,放小球,,,2.0,,,,2.0,2.0,823.0,412.0,,,,,8.0,751.0,520.0,8.0,595.0,346.0,0
12,4,00:14:22,25878,25916.0,6,6,B,2,挑球,,1.0,2.0,2.0,823.0,412.0,1.0,4.0,432.0,626.0,,,,,2.0,792.0,407.0,8.0,713.0,535.0,0
12,5,00:14:23,25916,25933.0,6,6,A,2,點扣,1.0,,1.0,4.0,432.0,626.0,2.0,5.0,506.0,354.0,,,,,8.0,547.0,610.0,8.0,616.0,359.0,0
12,6,00:14:24,25933,25961.0,6,6,B,2,放小球,,,2.0,5.0,506.0,354.0,2.0,1.0,805.0,474.0,,,,,8.0,561.0,351.0,9.0,500.0,622.0,0
12,7,00:14:25,25961,25998.0,6,6,A,2,挑球,,,2.0,1.0,805.0,474.0,1.0,3.0,490.0,318.0,,,,,8.0,750.0,520.0,8.0,644.0,347.0,0
12,8,00:14:26,25998,26010.0,6,6,B,2,點扣,,,1.0,3.0,490.0,318.0,2.0,6.0,444.0,560.0,,,,,9.0,532.0,314.0,8.0,675.0,550.0,0
12,9,00:14:27,26010,26035.0,6,6,A,2,擋小球,,1.0,2.0,6.0,444.0,560.0,1.0,5.0,468.0,384.0,,,,,8.0,671.0,573.0,5.0,478.0,328.0,0
12,10,00:14:27,26035,26067.0,6,6,B,2,挑球,,,1.0,5.0,468.0,384.0,1.0,6.0,399.0,611.0,,,,,8.0,529.0,388.0,8.0,649.0,578.0,0
12,11,00:14:28,26067,26107.0,6,6,A,2,長球,1.0,,1.0,6.0,399.0,611.0,1.0,3.0,480.0,315.0,,,,,8.0,517.0,604.0,8.0,545.0,374.0,0
12,12,00:14:30,26107,26121.0,6,6,B,2,點扣,,,1.0,3.0,480.0,315.0,2.0,6.0,477.0,537.0,,,,,3.0,484.0,312.0,8.0,619.0,559.0,0
12,13,00:14:30,26121,26147.0,6,6,A,2,放小球,,1.0,2.0,6.0,477.0,537.0,2.0,7.0,617.0,397.0,,,,,8.0,639.0,556.0,5.0,512.0,330.0,0
12,14,00:14:31,26147,26186.0,6,6,B,2,挑球,,,2.0,7.0,617.0,397.0,1.0,4.0,397.0,622.0,,,,,8.0,657.0,382.0,8.0,630.0,549.0,0
12,15,00:14:32,26186,26206.0,6,6,A,2,過度切球,1.0,,1.0,4.0,397.0,622.0,2.0,5.0,474.0,348.0,,,,,8.0,537.0,616.0,8.0,580.0,358.0,0
12,16,00:14:33,26206,26229.0,6,6,B,2,放小球,,,2.0,5.0,474.0,348.0,2.0,7.0,624.0,487.0,,,,,8.0,527.0,373.0,8.0,553.0,607.0,0
12,17,00:14:34,26229,26266.0,6,6,A,2,挑球,,1.0,2.0,7.0,624.0,487.0,1.0,4.0,753.0,315.0,,,,,8.0,657.0,542.0,8.0,599.0,355.0,0
12,18,00:14:35,26266,26283.0,6,6,B,2,殺球,1.0,,1.0,4.0,753.0,315.0,2.0,5.0,877.0,556.0,,,,,9.0,673.0,320.0,8.0,711.0,560.0,0
12,19,00:14:36,26283,26297.0,6,6,A,3,擋小球,,,2.0,5.0,877.0,556.0,2.0,10.0,924.0,436.0,未過網,對手未過網,B,,8.0,763.0,572.0,8.0,686.0,326.0,0
13,1,00:15:12,27385,27421.0,6,7,B,1,發長球,,1.0,2.0,,,,1.0,8.0,751.0,616.0,,,,,8.0,615.0,354.0,8.0,688.0,539.0,0
13,2,00:15:14,27421,27441.0,6,7,A,2,點扣,,,1.0,8.0,751.0,616.0,2.0,6.0,781.0,360.0,,,,,8.0,721.0,613.0,8.0,666.0,346.0,0
13,3,00:15:14,27441,27465.0,6,7,B,2,擋小球,,1.0,2.0,6.0,781.0,360.0,2.0,7.0,773.0,465.0,,,,,8.0,712.0,348.0,8.0,713.0,602.0,0
13,4,00:15:15,27465,27507.0,6,7,A,2,挑球,,,2.0,7.0,773.0,465.0,1.0,4.0,798.0,315.0,,,,,7.0,725.0,503.0,8.0,701.0,340.0,0
13,5,00:15:16,27507,27528.0,6,7,B,3,殺球,1.0,,1.0,4.0,798.0,315.0,2.0,5.0,918.0,615.0,對手落地致勝,落地致勝,B,,4.0,783.0,312.0,8.0,671.0,547.0,0
14,1,00:15:55,28675,28694.0,7,7,B,1,發短球,,1.0,2.0,,,,2.0,7.0,602.0,491.0,,,,,8.0,663.0,360.0,8.0,529.0,536.0,0
14,2,00:15:56,28694,28733.0,7,7,A,2,挑球,,,2.0,7.0,602.0,491.0,1.0,9.0,749.0,316.0,,,,,7.0,548.0,508.0,8.0,644.0,351.0,0
14,3,00:15:57,28733,28750.0,7,7,B,2,點扣,1.0,,1.0,9.0,749.0,316.0,2.0,5.0,834.0,538.0,,,,,9.0,741.0,311.0,8.0,669.0,543.0,0
14,4,00:15:58,28750,28778.0,7,7,A,2,勾球,,,2.0,5.0,834.0,538.0,2.0,5.0,515.0,383.0,,,,,8.0,716.0,558.0,4.0,753.0,310.0,0
14,5,00:15:59,28778,28800.0,7,7,B,2,勾球,,,2.0,5.0,515.0,383.0,2.0,1.0,787.0,466.0,,,,,8.0,607.0,372.0,8.0,644.0,549.0,0
14,6,00:16:00,28800,28826.0,7,7,A,2,放小球,,,2.0,1.0,787.0,466.0,2.0,2.0,812.0,397.0,,,,,8.0,664.0,511.0,8.0,626.0,362.0,0
14,7,00:16:00,28826,28880.0,7,7,B,3,挑球,,1.0,2.0,2.0,812.0,397.0,2.0,13.0,462.0,666.0,出界,對手出界,A,,8.0,720.0,369.0,8.0,685.0,530.0,0
15,1,00:16:18,29354,29382.0,7,8,A,1,發短球,,1.0,2.0,,,,2.0,8.0,705.0,388.0,,,,,8.0,620.0,522.0,8.0,734.0,353.0,0
15,2,00:16:19,29382,29414.0,7,8,B,2,挑球,,1.0,2.0,8.0,705.0,388.0,1.0,6.0,444.0,610.0,,,,,8.0,709.0,373.0,8.0,628.0,537.0,0
15,3,00:16:20,29414,29447.0,7,8,A,2,長球,1.0,,1.0,6.0,444.0,610.0,1.0,3.0,473.0,311.0,,,,,8.0,519.0,604.0,8.0,636.0,352.0,0
15,4,00:16:21,29447,29465.0,7,8,B,2,點扣,,,1.0,3.0,473.0,311.0,2.0,5.0,853.0,552.0,,,,,3.0,518.0,320.0,8.0,579.0,575.0,0
15,5,00:16:22,29465,29484.0,7,8,A,2,擋小球,,,2.0,5.0,853.0,552.0,1.0,6.0,793.0,346.0,,,,,8.0,696.0,559.0,9.0,528.0,314.0,0
15,6,00:16:22,29484,29501.0,7,8,B,2,放小球,,1.0,1.0,6.0,793.0,346.0,2.0,1.0,822.0,460.0,,,,,8.0,699.0,338.0,8.0,721.0,544.0,0
15,7,00:16:23,29501,29528.0,7,8,A,2,勾球,,,2.0,1.0,822.0,460.0,2.0,7.0,514.0,406.0,,,,,8.0,762.0,514.0,6.0,759.0,345.0,0
15,8,00:16:24,29528,29557.0,7,8,B,2,放小球,,,2.0,7.0,514.0,406.0,2.0,2.0,453.0,481.0,,,,,8.0,577.0,377.0,8.0,662.0,530.0,0
15,9,00:16:25,29557,29590.0,7,8,A,2,挑球,,1.0,2.0,2.0,453.0,481.0,1.0,3.0,457.0,316.0,,,,,8.0,540.0,510.0,8.0,604.0,356.0,0
15,10,00:16:26,29590,29607.0,7,8,B,2,後場抽平球,,,1.0,3.0,457.0,316.0,1.0,6.0,411.0,555.0,,,,,3.0,524.0,318.0,8.0,572.0,551.0,0
15,11,00:16:26,29607,29632.0,7,8,A,2,擋小球,,1.0,1.0,6.0,411.0,555.0,2.0,1.0,464.0,399.0,,,,,8.0,558.0,560.0,8.0,555.0,334.0,0
15,12,00:16:27,29632,29664.0,7,8,B,2,挑球,,,2.0,1.0,464.0,399.0,1.0,4.0,390.0,620.0,,,,,8.0,538.0,379.0,8.0,542.0,560.0,0
15,13,00:16:28,29664,29680.0,7,8,A,2,點扣,1.0,,1.0,4.0,390.0,620.0,2.0,5.0,478.0,341.0,,,,,4.0,434.0,623.0,8.0,594.0,354.0,0
15,14,00:16:29,29680,29703.0,7,8,B,2,擋小球,,,2.0,5.0,478.0,341.0,2.0,2.0,464.0,489.0,,,,,8.0,581.0,346.0,4.0,420.0,632.0,0
15,15,00:16:30,29703,29731.0,7,8,A,2,挑球,,1.0,2.0,2.0,464.0,489.0,1.0,8.0,729.0,326.0,,,,,8.0,558.0,547.0,8.0,605.0,343.0,0
15,16,00:16:31,29731,29750.0,7,8,B,3,殺球,1.0,,1.0,8.0,729.0,326.0,2.0,9.0,678.0,650.0,對手落地致勝,落地致勝,B,,9.0,710.0,321.0,8.0,650.0,559.0,0
16,1,00:16:52,30371,,7,9,B,1,未知球種,,,2.0,,,,2.0,,,,,,,1,,,,,,,0
16,2,00:16:53,30415,30438.0,7,9,A,2,推球,,,2.0,,,,1.0,6.0,799.0,328.0,,,,,7.0,655.0,494.0,8.0,601.0,362.0,0
16,3,00:16:54,30438,30483.0,7,9,B,2,長球,,1.0,1.0,6.0,799.0,328.0,1.0,4.0,396.0,627.0,,,,,8.0,746.0,342.0,8.0,695.0,521.0,0
16,4,00:16:56,30483,30504.0,7,9,A,2,過度切球,,1.0,1.0,4.0,396.0,627.0,2.0,5.0,499.0,363.0,,,,,4.0,457.0,627.0,8.0,591.0,343.0,0
16,5,00:16:56,30504,30530.0,7,9,B,2,放小球,,,2.0,5.0,499.0,363.0,2.0,7.0,670.0,491.0,,,,,8.0,539.0,365.0,8.0,604.0,581.0,0
16,6,00:16:57,30530,30560.0,7,9,A,2,放小球,,,2.0,7.0,670.0,491.0,2.0,2.0,819.0,408.0,,,,,8.0,626.0,539.0,8.0,605.0,354.0,0
16,7,00:16:58,30560,30591.0,7,9,B,2,挑球,,1.0,2.0,2.0,819.0,408.0,1.0,3.0,860.0,623.0,,,,,7.0,764.0,408.0,8.0,681.0,536.0,0
16,8,00:16:59,30591,30626.0,7,9,A,2,長球,,,1.0,3.0,860.0,623.0,1.0,3.0,466.0,315.0,,,,,9.0,753.0,628.0,8.0,672.0,360.0,0
16,9,00:17:00,30626,30642.0,7,9,B,2,點扣,,,1.0,3.0,466.0,315.0,2.0,6.0,403.0,574.0,,,,,3.0,477.0,321.0,8.0,675.0,588.0,0
16,10,00:17:01,30642,30670.0,7,9,A,2,擋小球,,1.0,2.0,6.0,403.0,574.0,2.0,1.0,445.0,410.0,,,,,8.0,641.0,578.0,5.0,479.0,332.0,0
16,11,00:17:02,30670,30702.0,7,9,B,2,挑球,,,2.0,1.0,445.0,410.0,1.0,6.0,419.0,601.0,,,,,1.0,468.0,402.0,8.0,534.0,535.0,0
16,12,00:17:03,30702,30738.0,7,9,A,2,長球,1.0,,1.0,6.0,419.0,601.0,1.0,3.0,481.0,318.0,,,,,8.0,503.0,609.0,8.0,542.0,353.0,0
16,13,00:17:04,30738,30759.0,7,9,B,2,過度切球,,,1.0,3.0,481.0,318.0,2.0,6.0,467.0,509.0,,,,,3.0,496.0,323.0,8.0,611.0,570.0,0
16,14,00:17:05,30759,30786.0,7,9,A,2,放小球,,1.0,2.0,6.0,467.0,509.0,2.0,7.0,636.0,401.0,,,,,8.0,523.0,540.0,9.0,546.0,323.0,0
16,15,00:17:06,30786,30827.0,7,9,B,2,挑球,,,2.0,7.0,636.0,401.0,1.0,3.0,837.0,624.0,,,,,8.0,679.0,389.0,8.0,626.0,534.0,0
